OID_,Join_Count,TARGET_FID,Shape_Leng,Shape_Le_1,rid,RCA_area,h2oAreaKm2,RCA_poly_h2oAreaKm2,Join_Count_1,TARGET_FID_1,Join_Cou_1,TARGET_F_1,Dam_Type,Dam_Condit,Notes,Beaver_cre,Dam_Num,Surveyor,Dam_Cond_1,Beaver_C_1,OBJECTID_1,Shape_Leng_1,Area_m2,Notes_1,Length_m,Width_m,Dam_Num_1,Surveyor_1,TNMID,MetaSource,SourceData,SourceOrig,SourceFeat,LoadDate,GNIS_ID,AreaAcres,AreaSqKm,States,HUC12,Name,HUType,HUMod,ToHUC,NonContrib,NonContr_1,Shape_Le_12,Surveyed,Shape_Le_2,RECORDNUMB,ACRES,AFSNUMBER,DOFNUMBER,USFSNUMBER,ADDNUMBER,PERIMETERD,LATESTPERI,SOURCE,SOURCEMETH,SOURCECLAS,AGENCYACRE,ACREAGEMET,COMMENTS,FIREID,FIREYEAR,UPDATETIME,UPDATEUSER,USEDONFINA,FPOUTDATE,FPMERGEDDA,IRWINID,PRESCRIBED,FIRESEASON,Year,Years,Shape_Le_3,Z,Shape_Length
4171,,,4628.523676789999627,4628.523676789999627,3889,13.077061671999999,13.077061671999999,13.077061672032499,0,4171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4628.523676786049691
4172,,,8029.311902430000373,8029.311902430000373,3890,8.093630824140000,1480.471290180000096,1480.471290181880022,0,4172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8029.311902435968477
4173,,,3730.381466799999998,3730.381466799999998,3891,8.180225590959999,8.180225590959999,8.180225590956310,0,4173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3730.381466804684351
4174,,,1703.876279979999936,1703.876279979999936,3892,1.734294773690000,264.295293436999998,264.295293436584018,0,4174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1703.876279975462694
4175,,,2326.328283809999903,2326.328283809999903,3893,1.514564604710000,14.898580521000000,14.898580520977500,0,4175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2326.328283816116254
4176,,,4274.923082819999763,4274.923082819999763,3894,3.571878958640000,490.096506963000024,490.096506962610988,0,4176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4274.923082828911902
4177,,,1984.820708060000015,1984.820708060000015,3895,0.371854401303000,1599.581824159999996,1599.581824160200085,0,4177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1984.820708057152387
4178,,,1924.130528319999939,1924.130528319999939,3896,5.975005645650000,5.975005645650000,5.975005645653050,0,4178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1924.130528318657525
4179,,,919.526418451000040,919.526418451000040,3897,4.120586627020000,4.120586627020000,4.120586627024130,0,4179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,919.526418457389354
4180,,,550.408125237000036,550.408125237000036,3898,0.123183581623000,604.859029448999991,604.859029448548995,0,4180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,550.408125239887568
4181,,,4553.371068559999912,4553.371068559999912,3899,12.050096474500000,12.050096474500000,12.050096474528400,0,4181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4553.371068565236783
4182,1,128,2977.478667519999817,2977.478667519999817,3900,2.666542900500000,451.311839596000027,451.311839596058007,1,4182,0,97,side,active, ,M,121,EB, , ,802,1065.594602249999980,7741.000000000000000, ,516.000000000000000,20.000000000000000,121,EB,{38FF462B-4816-4A65-B8BB-428409AE0754},{2C92B35C-3413-46E7-A19D-10901FFEDE59}, , , ,,0,27735.110000000000582,112.239999999999995,AK,190803090404,190803090404-Washington Creek,S,NM,190803090406,0.000000000000000,0.000000000000000,50292.620569200000318,1,50292.620569200000318, ,0.000000000000000, , , , ,, , , , ,0.000000000000000, , ,0, ,, , ,,, , , ,0.000000000000000,0.000000000000000,0.000000000000000,137.048451903999990,2977.478667527031575
4183,,,1289.459028989999979,1289.459028989999979,3901,3.839220689870000,3.839220689870000,3.839220689867690,0,4183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1289.459028980282937
4184,,,713.403104387999974,713.403104387999974,3902,2.944203845210000,2.944203845210000,2.944203845206130,0,4184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,713.403104385948041
4185,,,2120.296470379999846,2120.296470379999846,3903,1.278810871350000,464.640746942000021,464.640746941933003,0,4185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2120.296470369951749
4186,,,6043.032342370000151,6043.032342370000151,3904,16.020068971099999,16.020068971099999,16.020068971146699,0,4186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6043.032342375969165
4187,,,735.498337121999953,735.498337121999953,3905,0.097367141661800,1579.063264639999943,1579.063264639559975,0,4187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,735.498337119458142
4188,,,3221.989066029999776,3221.989066029999776,3906,3.669866187960000,18.116209928000000,18.116209928006398,0,4188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3221.989066032889696
4189,,,2803.865796619999855,2803.865796619999855,3907,7.002630701620000,7.002630701620000,7.002630701621140,0,4189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2803.865796621327263
4190,,,1389.882856890000085,1389.882856890000085,3908,3.307257423530000,3.307257423530000,3.307257423525470,0,4190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1389.882856897598458
4191,,,2361.177518760000112,2361.177518760000112,3909,4.777134457740000,4.777134457740000,4.777134457743190,0,4191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2361.177518760490784
4192,,,1372.403141589999905,1372.403141589999905,3910,1.086677633150000,481.747493545999987,481.747493546229009,0,4192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1372.403141582443595
4193,,,1606.601016439999967,1606.601016439999967,3911,1.859345919380000,62.411919028800000,62.411919028791502,0,4193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1606.601016452291788
4194,,,794.330706047000035,794.330706047000035,3912,1.870961323440000,1.870961323440000,1.870961323438910,0,4194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,794.330706045337365
4195,,,1726.917532910000091,1726.917532910000091,3913,6.077466201810000,6.077466201810000,6.077466201813780,0,4195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1726.917532909153351
4196,,,1525.693421059999991,1525.693421059999991,3914,4.839620516740000,4.839620516740000,4.839620516737810,0,4196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1525.693421052571921
4197,,,1362.293838219999998,1362.293838219999998,3915,1.395948130800000,16.241404114800002,16.241404114780799,0,4197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1362.293838223682314
4198,,,2075.626603180000075,2075.626603180000075,3916,5.597660633590000,5.597660633590000,5.597660633590990,0,4198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2075.626603192843504
4199,,,1939.324506610000071,1939.324506610000071,3917,2.425187603970000,2.425187603970000,2.425187603968080,0,4199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1939.324506617930183
4200,,,3834.824953450000066,3834.824953450000066,3918,4.230526808070000,602.310658263000050,602.310658262957986,0,4200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3834.824953452964564
4201,,,1005.132363820000023,1005.132363820000023,3919,3.822175144030000,3.822175144030000,3.822175144031040,0,4201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1005.132363813214965
4202,,,684.510314248999975,684.510314248999975,3920,2.999468043170000,2.999468043170000,2.999468043172130,0,4202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,684.510314249412772
4203,1,671,6132.194179609999992,6132.194179609999992,3921,12.324364371200000,22.064935483399999,22.064935483354500,3,4203,0,563,Main,active, ,Y,5247,RA,Active,Y,297,54.524550318000003,99.523511178600003, ,25.000000000000000,4.000000000000000,5247,RA,{1106121D-FE78-4258-9132-B544D83DFBDB},{2C92B35C-3413-46E7-A19D-10901FFEDE59}, , , ,,0,27961.490000000001601,113.159999999999997,AK,190803060801,Anaconda Creek,S,NM,190803060802,0.000000000000000,0.000000000000000,64028.781158799996774,1,64028.781158799996774, ,0.000000000000000, , , , ,, , , , ,0.000000000000000, , ,0, ,, , ,,, , , ,0.000000000000000,0.000000000000000,0.000000000000000,446.985237443000017,6132.194179601685391
4204,,,1678.749441489999981,1678.749441489999981,3922,1.744836022030000,17.046414218100001,17.046414218148200,0,4204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1678.749441490286927
4205,,,1939.208826699999918,1939.208826699999918,3923,2.073991178510000,21.300851399100001,21.300851399113501,0,4205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1939.208826689751049
4206,1,190,6676.804205790000196,6676.804205790000196,3924,6.912463743130000,705.253551122999966,705.253551122517024,3,4206,0,158,side,active,MF Chena QC 4,M,10007,EB, , ,864,1259.863236729999926,0.000000000000000,MF Chena QC 4,509.000000000000000,40.000000000000000,10007,EB,{C128E74A-B7FF-473E-96B5-563CBB9F27BD},{2C92B35C-3413-46E7-A19D-10901FFEDE59}, , , ,,0,31085.669999999998254,125.799999999999997,AK,190803060304,Lohi Creek-Middle Fork Chena River,S,NM,190803060305,0.000000000000000,0.000000000000000,73067.112474199995631,1,73067.112474199995631, ,0.000000000000000, , , , ,, , , , ,0.000000000000000, , ,0, ,, , ,,, , , ,0.000000000000000,0.000000000000000,0.000000000000000,326.217096498999979,6676.804205781123528
4207,,,538.624449673999948,538.624449673999948,3925,3.308009667690000,3.308009667690000,3.308009667687350,0,4207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,538.624449672907872
4208,,,310.737003683000012,310.737003683000012,3926,2.404006755190000,2.404006755190000,2.404006755188950,0,4208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,310.737003680958253
4209,,,2856.860450449999917,2856.860450449999917,3927,4.142275557190000,12.541086241000000,12.541086241005900,0,4209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2856.860450454800684
4210,1,129,4743.438182930000039,4743.438182930000039,3928,2.964461619660000,436.104210454999986,436.104210454555982,1,4210,0,98,main,active, ,M,122,EB, , ,803,340.359265683999979,2593.000000000000000, ,151.000000000000000,35.000000000000000,122,EB,{38FF462B-4816-4A65-B8BB-428409AE0754},{2C92B35C-3413-46E7-A19D-10901FFEDE59}, , , ,,0,27735.110000000000582,112.239999999999995,AK,190803090404,190803090404-Washington Creek,S,NM,190803090406,0.000000000000000,0.000000000000000,50292.620569200000318,1,50292.620569200000318, ,0.000000000000000, , , , ,, , , , ,0.000000000000000, , ,0, ,, , ,,, , , ,0.000000000000000,0.000000000000000,0.000000000000000,142.924997590999993,4743.438182927192429
4211,,,452.676783886999999,452.676783886999999,3929,2.336936893110000,2.336936893110000,2.336936893108010,0,4211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,452.676783884889574
4212,,,2683.524027049999859,2683.524027049999859,3930,5.552972357780000,592.908253330999969,592.908253330565003,0,4212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2683.524027058222600
4213,,,3810.103650439999910,3810.103650439999910,3931,2.221375397570000,1495.769727249999960,1495.769727251489940,0,4213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3810.103650452718284
4214,1,958,6461.150275529999817,6461.150275529999817,3932,6.466558044860000,47.730149462599996,47.730149462596600,1,4214,0,814,Main,active, ,Y,10232,RA,Active,Y,580,67.787219257399997,219.780223387000007, ,23.000000000000000,12.000000000000000,10232,RA,{6FD7F52F-7F8A-4BCD-8BC6-8C9580674E89},{2C92B35C-3413-46E7-A19D-10901FFEDE59}, , , ,,0,28967.150000000001455,117.230000000000004,AK,190803090608,Dome Creek-Chatanika River,S,NM,190803090609,0.000000000000000,0.000000000000000,76422.358325799999875,1,76422.358325799999875, ,0.000000000000000, , , , ,, , , , ,0.000000000000000, , ,0, ,, , ,,, , , ,0.000000000000000,0.000000000000000,0.000000000000000,153.300531341999999,6461.150275539544964
4215,,,1277.634846169999946,1277.634846169999946,3933,5.927143414110000,5.927143414110000,5.927143414110900,0,4215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1277.634846165823774
4216,,,104.130531873999999,104.130531873999999,3934,0.880520622569000,0.880520622569000,0.880520622569287,0,4216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104.130531872624630
4217,,,6881.498434889999771,6881.498434889999771,3935,17.083262698300000,17.083262698300000,17.083262698285800,0,4217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6881.498434886220821
4218,1,192,2634.620919110000159,2634.620919110000159,3936,2.974359019890000,58.583540834499999,58.583540834487998,1,4218,0,159,side,active,MF Chena QC 6,Y,10008,EB, , ,866,273.236474653000016,0.000000000000000,MF Chena QC 6,76.000000000000000,50.000000000000000,10008,EB,{36F3B310-3E65-4614-BAEB-8C9DA7C055A8},{2C92B35C-3413-46E7-A19D-10901FFEDE59}, , , ,,0,24986.169999999998254,101.120000000000005,AK,190803060301,Teuchet Creek,S,NM,190803060304,0.000000000000000,0.000000000000000,50602.919913199999428,1,50602.919913199999428, ,0.000000000000000, , , , ,, , , , ,0.000000000000000, , ,0, ,, , ,,, , , ,0.000000000000000,0.000000000000000,0.000000000000000,451.257163341000023,2634.620919105426310
4219,,,6690.965640880000137,6690.965640880000137,3937,9.524631878959999,9.524631878959999,9.524631878963319,0,4219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6690.965640873747361
4220,,,1305.372611779999943,1305.372611779999943,3938,4.182054412230000,4.182054412230000,4.182054412229650,0,4220,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1305.372611772165556
4221,,,976.029435368999998,976.029435368999998,3939,0.592909262559000,64.875789614799999,64.875789614789795,0,4221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,976.029435369436897
4222,,,2359.132854959999804,2359.132854959999804,3940,3.665735991920000,35.405532256699999,35.405532256658397,0,4222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2359.132854959126689
4223,,,2635.578985619999912,2635.578985619999912,3941,4.914577966890000,14.974923532900000,14.974923532940100,0,4223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2635.578985615383772
4224,1,759,1338.362723279999955,1338.362723279999955,3942,1.609780868880000,247.586075130000012,247.586075129952008,1,4224,0,626,Side,active, ,M,5335,RA,Active,M,385,281.982692649999990,985.232863923999957, ,137.000000000000000,14.000000000000000,5335,RA,{4275539A-F08E-4F8F-BE1A-37024853B50E},{2C92B35C-3413-46E7-A19D-10901FFEDE59}, , , ,,0,36242.099999999998545,146.669999999999987,AK,190803050203,Outlet Lost Creek,S,NM,190803050207,0.000000000000000,0.000000000000000,60754.699384500003362,1,60754.699384500003362, ,0.000000000000000, , , , ,, , , , ,0.000000000000000, , ,0, ,, , ,,, , , ,0.000000000000000,0.000000000000000,0.000000000000000,611.786767531000010,1338.362723281587478
4225,,,2164.989189679999981,2164.989189679999981,3943,4.843023757810000,12.155271363400001,12.155271363424699,0,4225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2164.989189681545668
4226,,,916.368573841000057,916.368573841000057,3944,2.690184620550000,2.690184620550000,2.690184620552070,0,4226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,916.368573841198327
4227,,,1269.138286740000012,1269.138286740000012,3945,1.317300196700000,7.029316619570000,7.029316619573380,0,4227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1269.138286747923303
4228,,,597.976719993999950,597.976719993999950,3946,2.788248410550000,2.788248410550000,2.788248410550590,0,4228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,597.976719990538641
4229,,,8111.784039600000142,8111.784039600000142,3947,18.050816299099999,27.868381329300000,27.868381329272101,0,4229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8111.784039605529870
4230,,,1025.359583919999977,1025.359583919999977,3948,3.871414935460000,3.871414935460000,3.871414935463750,0,4230,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1025.359583915409075
4231,,,3447.026070960000197,3447.026070960000197,4043,6.195995691540000,6.195995691540000,6.195995691544090,0,4231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3447.026070958997025
4232,1,716,1214.587180360000048,1214.587180360000048,4044,1.836695675330000,647.165739808000012,647.165739807638033,1,4232,0,583,Side,active, ,M,5292,RA,Active,M,342,1098.832196750000094,8365.953358369999478, ,456.000000000000000,23.000000000000000,5292,RA,{C128E74A-B7FF-473E-96B5-563CBB9F27BD},{2C92B35C-3413-46E7-A19D-10901FFEDE59}, , , ,,0,31085.669999999998254,125.799999999999997,AK,190803060304,Lohi Creek-Middle Fork Chena River,S,NM,190803060305,0.000000000000000,0.000000000000000,73067.112474199995631,1,73067.112474199995631, ,0.000000000000000, , , , ,, , , , ,0.000000000000000, , ,0, ,, , ,,, , , ,0.000000000000000,0.000000000000000,0.000000000000000,350.563877882999975,1214.587180360193315
4233,,,35.102611451900003,35.102611451900003,4045,0.001270884480600,28.014161495700002,28.014161495655301,0,4233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.102611449541058
4234,,,1073.960562660000051,1073.960562660000051,4046,3.420969684300000,3.420969684300000,3.420969684302620,0,4234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1073.960562662851089
4235,,,2540.910417420000158,2540.910417420000158,4047,3.951883803630000,234.061062146000012,234.061062146264987,0,4235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2540.910417416587279
4236,,,1503.221749799999998,1503.221749799999998,4048,4.415222481990000,4.415222481990000,4.415222481985350,0,4236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1503.221749799295594
4237,,,3218.129748140000174,3218.129748140000174,4049,7.457449136010000,7.457449136010000,7.457449136012530,0,4237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3218.129748142901462
4238,,,606.918172905999995,606.918172905999995,4050,0.140610974971000,590.622682318999978,590.622682318875945,0,4238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,606.918172903098593
4239,,,2709.884281659999942,2709.884281659999942,4051,6.061814331350000,6.061814331350000,6.061814331353060,0,4239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2709.884281665305480
4240,,,769.537386090000041,769.537386090000041,4052,1.015674394950000,33.996205910100002,33.996205910071602,0,4240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,769.537386089190477
4241,,,1193.366149980000046,1193.366149980000046,4053,1.148288448900000,24.213277810699999,24.213277810736798,0,4241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1193.366149976500992
4242,1,576,4089.193146929999784,4089.193146929999784,4054,4.947206990670000,621.115766322000013,621.115766321568003,2,4242,1,485,Side,active,Error,N,5150,RA,Active,N,202,77.683561359099997,188.487234865000005, ,36.000000000000000,9.000000000000000,5150,RA,{C128E74A-B7FF-473E-96B5-563CBB9F27BD},{2C92B35C-3413-46E7-A19D-10901FFEDE59}, , , ,,0,31085.669999999998254,125.799999999999997,AK,190803060304,Lohi Creek-Middle Fork Chena River,S,NM,190803060305,0.000000000000000,0.000000000000000,73067.112474199995631,1,73067.112474199995631, ,41711.000000000000000,55, , , ,11/1/1958 0:00:00,Yes,Digitized,Image, ,0.000000000000000, ,Northern edge of the perimeter (northside of the Middle Fork of the Chena) modified using 2002 Landsat image P69 R14.  Unable to verify southern boundary.,27398,1958,10/14/2008 0:00:00,jhrobak,No,9/1/1958 0:00:00,, ,N,1950 - 1959,1958.000000000000000,1950.000000000000000,110860.335640999997850,360.233484761000000,4089.193146930078456
4243,,,2104.358236000000034,2104.358236000000034,4055,6.767576790520000,6.767576790520000,6.767576790521690,0,4243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2104.358235998778582
4244,,,1404.349123440000085,1404.349123440000085,4056,4.673044099860000,4.673044099860000,4.673044099860830,0,4244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1404.349123436052423
4245,,,2753.756121070000063,2753.756121070000063,4057,3.209145761420000,66.827930300500000,66.827930300475501,0,4245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2753.756121080503362
4246,,,391.478406330999974,391.478406330999974,4058,0.192301293809000,520.527350672000011,520.527350672310035,0,4246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,391.478406328238520
4247,,,3186.822582180000154,3186.822582180000154,4059,2.132200540570000,30.616295611400002,30.616295611437302,0,4247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3186.822582184950534
4248,,,2417.880199570000059,2417.880199570000059,4060,5.545998758290000,5.545998758290000,5.545998758294500,0,4248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2417.880199577788517
4249,,,416.767299121000008,416.767299121000008,4061,0.109339435088000,857.297300493999956,857.297300493628995,0,4249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,416.767299121525639
4250,,,1931.949977140000101,1931.949977140000101,4062,4.214902681600000,4.214902681600000,4.214902681600710,0,4250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1931.949977138996928
4251,,,4320.733579230000032,4320.733579230000032,4063,11.361274424399999,11.361274424399999,11.361274424416800,0,4251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4320.733579236534752
4252,,,7655.441489019999608,7655.441489019999608,4064,7.733154811550000,412.651043457000014,412.651043457039009,0,4252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7655.441489021115558
4253,,,923.383759713000018,923.383759713000018,4065,3.945075062830000,3.945075062830000,3.945075062828520,0,4253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,923.383759716762825
4254,,,590.330921567000019,590.330921567000019,4066,1.663947662690000,1.663947662690000,1.663947662688670,0,4254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,590.330921567106429
4255,,,716.916544526000052,716.916544526000052,4067,3.269109869720000,3.269109869720000,3.269109869724230,0,4255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,716.916544527125779
4256,,,2985.482883499999843,2985.482883499999843,4068,2.687768552740000,165.740489152999999,165.740489152853002,0,4256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2985.482883497798866
