OID_,Join_Count,TARGET_FID,gridcode,rca_id,uRCA,uRCA_int,Shape_Leng,FID_VB600_smoothed,Id,InPoly_FID,FID_RCA,gridcode_1,Join_Count_1,TARGET_FID_1,Join_Cou_1,TARGET_F_1,Dam_Type,Dam_Condit,Notes,Beaver_cre,Dam_Num,Surveyor,Dam_Cond_1,Beaver_C_1,OBJECTID_1,Shape_Leng_1,Area_m2,Notes_1,Length_m,Width_m,Dam_Num_1,Surveyor_1,TNMID,MetaSource,SourceData,SourceOrig,SourceFeat,LoadDate,GNIS_ID,AreaAcres,AreaSqKm,States,HUC12,Name,HUType,HUMod,ToHUC,NonContrib,NonContr_1,Shape_Le_1,Surveyed,Shape_Le_2,RECORDNUMB,ACRES,AFSNUMBER,DOFNUMBER,USFSNUMBER,ADDNUMBER,PERIMETERD,LATESTPERI,SOURCE,SOURCEMETH,SOURCECLAS,AGENCYACRE,ACREAGEMET,COMMENTS,FIREID,FIREYEAR,UPDATETIME,UPDATEUSER,USEDONFINA,FPOUTDATE,FPMERGEDDA,IRWINID,PRESCRIBED,FIRESEASON,Year,Years,Shape_Le_3,Z,Shape_Length,Shape_Area
4789,,,3043,3043.000000000000000,3043,3043,3913.389945439999792,,,,,,0,4789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3913.389945443225315,182228.576903443783522
4790,,,3044,3044.000000000000000,3044,3044,7848.634040560000358,,,,,,0,4790,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7848.634040562078553,174429.690752396447351
4791,,,3045,3045.000000000000000,3045,3045,7057.921890390000044,,,,,,0,4791,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7057.921890393015019,848498.073168455390260
4792,,,3115,3115.000000000000000,3115,3115,10050.902196499999263,,,,,,0,4792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10050.902196531898880,223067.466002575296443
4793,,,3116,3116.000000000000000,3116,3116,8095.748237990000234,,,,,,0,4793,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8095.748237994052033,294611.053752394858748
4794,,,3149,3149.000000000000000,3149,3149,6298.422462210000049,,,,,,0,4794,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6298.422462214168263,892939.823616894311272
4795,,,3150,3150.000000000000000,3150,3150,9390.110306369999307,,,,,,0,4795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9390.110306369182581,611043.826551851700060
4796,,,3253,3253.000000000000000,3253,3253,6718.365576909999618,,,,,,0,4796,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6718.365576910169693,209095.105091463745339
4797,,,3254,3254.000000000000000,3254,3254,26316.411580399999366,,,,,,0,4797,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26316.411580354619218,776512.102261813124642
4798,,,3281,3281.000000000000000,3281,3281,5422.431359960000009,,,,,,0,4798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5422.431359956671258,153538.711814471113030
4799,,,3282,3282.000000000000000,3282,3282,3557.094587330000195,,,,,,0,4799,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3557.094587326083911,73895.610345531837083
4800,,,3286,3286.000000000000000,3286,3286,10136.031630800000130,,,,,,0,4800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10136.031630830995709,196799.325408413656987
4801,,,3357,3357.000000000000000,3357,3357,17127.742380200001207,,,,,,0,4801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17127.742380222465727,431787.756852551770862
4802,,,3358,3358.000000000000000,3358,3358,5746.025595619999876,,,,,,0,4802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5746.025595620958484,103288.545632461129571
4803,,,3489,3489.000000000000000,3489,3489,2323.955145379999976,,,,,,0,4803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2323.955145384477873,49282.545322089485126
4804,,,3588,3588.000000000000000,3588,3588,5498.768616209999891,,,,,,0,4804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5498.768616206152728,114934.161071774447919
4805,,,3613,3613.000000000000000,3613,3613,13711.758438799999567,,,,,,0,4805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13711.758438823208053,585097.733929764362983
4806,,,3614,3614.000000000000000,3614,3614,13080.823941099999502,,,,,,0,4806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13080.823941140653915,302930.768533075228333
4807,,,2956,2956.000000000000000,2956,2956,4435.963491550000072,,,,,,0,4807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4435.963491552021878,330370.396867540723179
4808,,,2959,2959.000000000000000,2959,2959,4881.068883400000232,,,,,,0,4808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4881.068883402334905,244509.820230760349659
4809,,,2960,2960.000000000000000,2960,2960,1485.098368440000058,,,,,,0,4809,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1485.098368437466206,73707.428615693846950
4810,,,2967,2967.000000000000000,2967,2967,12277.033551500000613,,,,,,0,4810,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12277.033551470896782,1120030.571078307926655
4811,,,2968,2968.000000000000000,2968,2968,4428.004264129999683,,,,,,0,4811,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4428.004264132521712,276852.954630343476310
4812,,,2969,2969.000000000000000,2969,2969,4886.804892500000278,,,,,,0,4812,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4886.804892496884349,137784.882780120853567
4813,,,2981,2981.000000000000000,2981,2981,1589.081440030000067,,,,,,0,4813,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1589.081440027546023,96177.669082620486734
4814,,,2982,2982.000000000000000,2982,2982,17287.814028799999505,,,,,,0,4814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17287.814028764089016,934764.991035002167337
4815,,,2985,2985.000000000000000,2985,2985,2716.408060740000110,,,,,,0,4815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2716.408060735591789,207086.852915564086288
4816,,,2986,2986.000000000000000,2986,2986,3029.897146050000174,,,,,,0,4816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3029.897146047883325,167223.954128793673590
4817,,,2987,2987.000000000000000,2987,2987,6583.047837260000051,,,,,,0,4817,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6583.047837255826380,124872.345491054365993
4818,,,2988,2988.000000000000000,2988,2988,4228.781364290000056,,,,,,0,4818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4228.781364285010568,478074.200337235233746
4819,,,3211,3211.000000000000000,3211,3211,4121.976501029999781,,,,,,0,4819,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4121.976501033137538,118625.318364760300028
4820,,,3212,3212.000000000000000,3212,3212,14834.056000200000199,,,,,,0,4820,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14834.056000186912570,447823.372228829888627
4821,,,3285,3285.000000000000000,3285,3285,5882.439196870000160,,,,,,0,4821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5882.439196868297586,123242.653096738606109
4822,,,3345,3345.000000000000000,3345,3345,3729.594128799999908,,,,,,0,4822,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3729.594128795968572,73462.554571806249442
4823,,,3346,3346.000000000000000,3346,3346,6845.630699440000171,,,,,,0,4823,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6845.630699436360374,224460.118622703856090
4824,,,3348,3348.000000000000000,3348,3348,1877.605353520000108,,,,,,0,4824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1877.605353518522634,50642.279754355920886
4825,,,3490,3490.000000000000000,3490,3490,13047.444991399999708,,,,,,0,4825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13047.444991442946048,433828.619895941985305
4826,,,4150,4150.000000000000000,4150,4150,7991.875436360000094,,,,,,0,4826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7991.875436356515820,886964.859856339520775
4827,,,4155,4155.000000000000000,4155,4155,1240.987649639999972,,,,,,0,4827,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1240.987649644752764,48920.573175245219318
4828,,,4156,4156.000000000000000,4156,4156,6269.102689489999648,,,,,,0,4828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6269.102689494066908,944778.581374361645430
4829,,,4159,4159.000000000000000,4159,4159,409.949804352000001,,,,,,0,4829,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,409.949804351601472,9881.512362207824481
4830,,,4160,4160.000000000000000,4160,4160,11777.580593399999998,,,,,,0,4830,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11777.580593392842275,266704.364201450662222
4831,,,4164,4164.000000000000000,4164,4164,6136.306019880000349,,,,,,0,4831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6136.306019879228188,706864.922986704274081
4832,,,4181,4181.000000000000000,4181,4181,3973.498670840000159,,,,,,0,4832,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3973.498670836218935,89980.568048190718400
4833,,,4197,4197.000000000000000,4197,4197,7499.234380470000360,,,,,,0,4833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7499.234380468901691,190723.165162143297493
4834,,,4198,4198.000000000000000,4198,4198,3794.793976620000194,,,,,,0,4834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3794.793976620669582,381860.332029494806193
4835,,,4207,4207.000000000000000,4207,4207,3657.105528009999944,,,,,,0,4835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3657.105528014609718,428364.321010965912137
4836,,,4208,4208.000000000000000,4208,4208,11802.281610300000466,,,,,,0,4836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11802.281610275391358,290363.480753251235001
4837,1,135,4443,4443.000000000000000,4443,4443,22594.141712399999960,,,,,,3,4837,0,104,main,active, ,M,128,EB, , ,809,109.574333537000001,705.000000000000000, ,39.000000000000000,31.000000000000000,128,EB,{92CE4B7B-0895-431B-92A2-FE10AD5A92BB},{2C92B35C-3413-46E7-A19D-10901FFEDE59}, , , ,,0,21906.000000000000000,88.650000000000006,AK,190803090403,Aggie Creek,S,NM,190803090404,0.000000000000000,0.000000000000000,42086.982098200001928,1,42086.982098200001928, ,0.000000000000000, , , , ,, , , , ,0.000000000000000, , ,0, ,, , ,,, , , ,0.000000000000000,0.000000000000000,0.000000000000000,286.059808777999990,22594.141712429634936,462181.308890548418276
4838,,,4497,4497.000000000000000,4497,4497,5300.245376230000147,,,,,,0,4838,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5300.245376225889231,111479.336870809522225
4839,,,4537,4537.000000000000000,4537,4537,20.000000000000000,,,,,,0,4839,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.000000000000000,25.000000000000000
4840,,,4537,4537.000000000000000,4537,4537,11011.987141699999484,,,,,,0,4840,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11011.987141731166048,202761.715417613362661
4841,,,4538,4538.000000000000000,4538,4538,5289.532951870000034,,,,,,0,4841,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5289.532951873595266,294400.550816699687857
4842,,,4595,4595.000000000000000,4595,4595,6374.538077819999671,,,,,,0,4842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6374.538077821069237,166279.849088882270735
4843,,,4596,4596.000000000000000,4596,4596,15676.061977800000022,,,,,,0,4843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15676.061977757501154,472247.195299500483088
4844,,,4615,4615.000000000000000,4615,4615,6287.902190419999897,,,,,,0,4844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6287.902190424378205,115280.453680977050681
4845,,,4616,4616.000000000000000,4616,4616,7430.173005280000325,,,,,,0,4845,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7430.173005278826167,133351.306797729630489
4846,,,3603,3603.000000000000000,3603,3603,4824.136872279999807,,,,,,0,4846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4824.136872279359523,811907.693694275454618
4847,,,3630,3630.000000000000000,3630,3630,6328.083582059999571,,,,,,0,4847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6328.083582059070977,986450.194062830647454
4848,,,3640,3640.000000000000000,3640,3640,18.854246320900000,,,,,,0,4848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.854246320914122,17.097863246437953
4849,,,3640,3640.000000000000000,3640,3640,10068.338281799999095,,,,,,0,4849,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10068.338281825241211,2014888.070930235786363
4850,,,3645,3645.000000000000000,3645,3645,2825.391105719999814,,,,,,0,4850,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2825.391105718798826,225244.261184328497620
4851,,,3646,3646.000000000000000,3646,3646,11399.325687000000471,,,,,,0,4851,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11399.325686966136345,410140.132325587386731
4852,,,3651,3651.000000000000000,3651,3651,11573.628040300000066,,,,,,0,4852,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11573.628040309986318,4013687.205706136766821
4853,,,3652,3652.000000000000000,3652,3652,11759.769165499999872,,,,,,0,4853,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11759.769165462945239,519512.540307618502993
4854,,,3679,3679.000000000000000,3679,3679,12056.344852000000174,,,,,,0,4854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12056.344851989311792,575046.854919686447829
4855,,,3721,3721.000000000000000,3721,3721,4577.584627819999696,,,,,,0,4855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4577.584627817209366,502391.847913332050666
4856,,,3722,3722.000000000000000,3722,3722,7106.016135150000082,,,,,,0,4856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7106.016135146315719,1851831.037994058802724
4857,,,3797,3797.000000000000000,3797,3797,12744.716883900000539,,,,,,0,4857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12744.716883941604465,692780.914419686654583
4858,,,3852,3852.000000000000000,3852,3852,3575.427067879999868,,,,,,0,4858,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3575.427067883529617,61121.217269204644253
4859,,,3855,3855.000000000000000,3855,3855,8766.030968869999924,,,,,,0,4859,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8766.030968865172326,155248.186924035777338
4860,,,3856,3856.000000000000000,3856,3856,2439.028903249999985,,,,,,0,4860,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2439.028903250671192,47464.528511153592262
4861,,,3916,3916.000000000000000,3916,3916,10240.347204300000158,,,,,,0,4861,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10240.347204303425315,230110.849735980096739
4862,,,4141,4141.000000000000000,4141,4141,8586.744588019999355,,,,,,0,4862,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8586.744588017918431,129954.178103707919945
4863,,,4142,4142.000000000000000,4142,4142,6100.407278489999953,,,,,,0,4863,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6100.407278494039929,139186.739629293762846
4864,,,4149,4149.000000000000000,4149,4149,9478.430696639999951,,,,,,0,4864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9478.430696638473819,144241.074048077891348
4865,,,2770,2770.000000000000000,2770,2770,19370.639362300000357,,,,,,0,4865,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19370.639362282763614,800909.603019467554986
4866,,,2860,2860.000000000000000,2860,2860,15133.562456199999360,,,,,,0,4866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15133.562456237084916,924724.852906507672742
4867,,,2866,2866.000000000000000,2866,2866,13054.575530699999945,,,,,,0,4867,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13054.575530670757871,2140594.709184434264898
4868,,,2946,2946.000000000000000,2946,2946,11121.985124099999666,,,,,,0,4868,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11121.985124068607547,1606395.372332983184606
4869,,,2995,2995.000000000000000,2995,2995,5772.797052590000021,,,,,,0,4869,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5772.797052590693056,107532.107231264031725
4870,,,2996,2996.000000000000000,2996,2996,2098.882862760000080,,,,,,0,4870,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2098.882862763232879,107603.219760465814034
4871,,,3027,3027.000000000000000,3027,3027,16472.805862599998363,,,,,,0,4871,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16472.805862575911306,399678.720394052681513
4872,,,3028,3028.000000000000000,3028,3028,11985.316653500000029,,,,,,0,4872,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11985.316653509018579,263983.300876435125247
4873,,,3347,3347.000000000000000,3347,3347,5354.376453189999665,,,,,,0,4873,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5354.376453187638617,144117.531689823110355
4874,,,3367,3367.000000000000000,3367,3367,11806.332024200000888,,,,,,0,4874,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11806.332024189940057,217375.942543157463660
4875,,,3368,3368.000000000000000,3368,3368,11810.925228699999934,,,,,,0,4875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11810.925228692009114,496636.146974212198984
4876,,,3375,3375.000000000000000,3375,3375,6462.953593659999569,,,,,,0,4876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6462.953593660289698,128843.864335583377397
4877,,,3376,3376.000000000000000,3376,3376,1730.492783290000034,,,,,,0,4877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1730.492783294959054,49508.754897077196802
4878,,,3469,3469.000000000000000,3469,3469,13220.942970899999636,,,,,,0,4878,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13220.942970895701364,852712.061939521110617
4879,,,3470,3470.000000000000000,3470,3470,18.753643833800002,,,,,,0,4879,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.753643833832413,16.015749997459352
4880,,,3470,3470.000000000000000,3470,3470,8966.125777069999458,,,,,,0,4880,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8966.125777065955845,327284.844576044240966
4881,,,3629,3629.000000000000000,3629,3629,5779.249358039999606,,,,,,0,4881,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5779.249358039504841,145310.714770837425021
4882,,,3639,3639.000000000000000,3639,3639,11072.098682199999530,,,,,,0,4882,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11072.098682176834700,397303.083944438898470
4883,,,3678,3678.000000000000000,3678,3678,14316.424524100000781,,,,,,0,4883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14316.424524079451658,1122241.157555233687162
4884,,,2532,2532.000000000000000,2532,2532,22891.501580799998919,,,,,,0,4884,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22891.501580803978868,1044225.535289794206619
4885,,,2638,2638.000000000000000,2638,2638,8515.399056140000539,,,,,,0,4885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8515.399056141659457,264398.812216714257374
4886,,,2679,2679.000000000000000,2679,2679,4578.087861169999996,,,,,,0,4886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4578.087861165042341,329364.012698790349532
4887,,,2680,2680.000000000000000,2680,2680,13406.228300000000672,,,,,,0,4887,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13406.228300018869049,890552.062842398765497
4888,,,2708,2708.000000000000000,2708,2708,17907.736084500000288,,,,,,0,4888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17907.736084491862130,684707.935681040282361
4889,,,2783,2783.000000000000000,2783,2783,8101.202517789999547,,,,,,0,4889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8101.202517791687569,190419.945912959956331
4890,,,2784,2784.000000000000000,2784,2784,4871.366604220000227,,,,,,0,4890,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4871.366604215386360,220885.208882306178566
4891,,,2863,2863.000000000000000,2863,2863,6820.548729299999650,,,,,,0,4891,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6820.548729296787315,209731.163706952298526
4892,,,2864,2864.000000000000000,2864,2864,9803.507759370000713,,,,,,0,4892,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9803.507759372210785,300426.474333632620983
