OID_,Join_Count,TARGET_FID,gridcode,rca_id,uRCA,uRCA_int,Shape_Leng,FID_VB600_smoothed,Id,InPoly_FID,FID_RCA,gridcode_1,Join_Count_1,TARGET_FID_1,TNMID,MetaSource,SourceData,SourceOrig,SourceFeat,LoadDate,GNIS_ID,AreaAcres,AreaSqKm,States,HUC12,Name,HUType,HUMod,ToHUC,NonContrib,NonContr_1,Shape_Leng_1,Surveyed,RECORDNUMB,ACRES,AFSNUMBER,DOFNUMBER,USFSNUMBER,ADDNUMBER,PERIMETERD,LATESTPERI,SOURCE,SOURCEMETH,SOURCECLAS,AGENCYACRE,ACREAGEMET,COMMENTS,FIREID,FIREYEAR,UPDATETIME,UPDATEUSER,USEDONFINA,FPOUTDATE,FPMERGEDDA,IRWINID,PRESCRIBED,FIRESEASON,Year,Years,Shape_Le_1,Z_Mean,Avg_Slope,Shape_Le_2,Shape_Area_1,Shape_Length,Shape_Area
4054,3,58,1075,1075.000000000000000,1075,1075,5968.899936169999819,,,,,,2,4054,{03C8FBD5-D45D-4E2C-930F-D0ABB263AE6F},{2C92B35C-3413-46E7-A19D-10901FFEDE59}, , , ,,0,24795.680000000000291,100.340000000000003,AK,190803050806,190803050806-Salcha River,M,NM,190803050807,0.000000000000000,0.000000000000000,50869.520710899996629,1,468,1049.259999999999991,KF0X,611468,PNKF0X,1164,7/21/2016 0:00:00,Yes,GPS, , ,0.000000000000000, ,Perimeter submitted by DOF GIS.,39291,2016,7/22/2016 0:00:00,jljenkins,No,8/5/2016 0:00:00,,89652EA5-C028-44E4-9522-8FB44C8AFE67,N,2010 - 2019,2016.000000000000000,2010.000000000000000,19982.227441200000612,335.151804991999995,16.234145936600001,50869.520710899996629,100344379.457000002264977,5968.899936174396316,396820.672276772907935
4055,4,193,1076,1076.000000000000000,1076,1076,5003.944799810000404,,,,,,1,4055,{7ABE49B7-3F22-4088-8F46-F4235049DA7B},{2C92B35C-3413-46E7-A19D-10901FFEDE59}, , , ,,0,30326.369999999998981,122.730000000000004,AK,190803050704,Outlet McCoy Creek,S,NM,190803050806,0.000000000000000,0.000000000000000,61128.340447299997322,1,468,1049.259999999999991,KF0X,611468,PNKF0X,1164,7/21/2016 0:00:00,Yes,GPS, , ,0.000000000000000, ,Perimeter submitted by DOF GIS.,39291,2016,7/22/2016 0:00:00,jljenkins,No,8/5/2016 0:00:00,,89652EA5-C028-44E4-9522-8FB44C8AFE67,N,2010 - 2019,2016.000000000000000,2010.000000000000000,19982.227441200000612,0.000000000000000,0.000000000000000,61128.340447299997322,122726542.446999996900558,5003.944799809499273,1147257.732280494645238
4056,3,58,1149,1149.000000000000000,1149,1149,9383.950411670000904,,,,,,2,4056,{03C8FBD5-D45D-4E2C-930F-D0ABB263AE6F},{2C92B35C-3413-46E7-A19D-10901FFEDE59}, , , ,,0,24795.680000000000291,100.340000000000003,AK,190803050806,190803050806-Salcha River,M,NM,190803050807,0.000000000000000,0.000000000000000,50869.520710899996629,1,468,1049.259999999999991,KF0X,611468,PNKF0X,1164,7/21/2016 0:00:00,Yes,GPS, , ,0.000000000000000, ,Perimeter submitted by DOF GIS.,39291,2016,7/22/2016 0:00:00,jljenkins,No,8/5/2016 0:00:00,,89652EA5-C028-44E4-9522-8FB44C8AFE67,N,2010 - 2019,2016.000000000000000,2010.000000000000000,19982.227441200000612,335.151804991999995,16.234145936600001,50869.520710899996629,100344379.457000002264977,9383.950411674826682,3902557.483392351772636
4057,3,58,1150,1150.000000000000000,1150,1150,1439.774406819999967,,,,,,1,4057,{03C8FBD5-D45D-4E2C-930F-D0ABB263AE6F},{2C92B35C-3413-46E7-A19D-10901FFEDE59}, , , ,,0,24795.680000000000291,100.340000000000003,AK,190803050806,190803050806-Salcha River,M,NM,190803050807,0.000000000000000,0.000000000000000,50869.520710899996629,1,468,1049.259999999999991,KF0X,611468,PNKF0X,1164,7/21/2016 0:00:00,Yes,GPS, , ,0.000000000000000, ,Perimeter submitted by DOF GIS.,39291,2016,7/22/2016 0:00:00,jljenkins,No,8/5/2016 0:00:00,,89652EA5-C028-44E4-9522-8FB44C8AFE67,N,2010 - 2019,2016.000000000000000,2010.000000000000000,19982.227441200000612,335.151804991999995,16.234145936600001,50869.520710899996629,100344379.457000002264977,1439.774406824781408,76090.350447559452732
4058,3,58,1171,1171.000000000000000,1171,1171,6528.406416200000422,,,,,,1,4058,{03C8FBD5-D45D-4E2C-930F-D0ABB263AE6F},{2C92B35C-3413-46E7-A19D-10901FFEDE59}, , , ,,0,24795.680000000000291,100.340000000000003,AK,190803050806,190803050806-Salcha River,M,NM,190803050807,0.000000000000000,0.000000000000000,50869.520710899996629,1,468,1049.259999999999991,KF0X,611468,PNKF0X,1164,7/21/2016 0:00:00,Yes,GPS, , ,0.000000000000000, ,Perimeter submitted by DOF GIS.,39291,2016,7/22/2016 0:00:00,jljenkins,No,8/5/2016 0:00:00,,89652EA5-C028-44E4-9522-8FB44C8AFE67,N,2010 - 2019,2016.000000000000000,2010.000000000000000,19982.227441200000612,335.151804991999995,16.234145936600001,50869.520710899996629,100344379.457000002264977,6528.406416203736626,892559.019259115331806
4059,3,58,1172,1172.000000000000000,1172,1172,592.450840896000045,,,,,,1,4059,{03C8FBD5-D45D-4E2C-930F-D0ABB263AE6F},{2C92B35C-3413-46E7-A19D-10901FFEDE59}, , , ,,0,24795.680000000000291,100.340000000000003,AK,190803050806,190803050806-Salcha River,M,NM,190803050807,0.000000000000000,0.000000000000000,50869.520710899996629,1,468,1049.259999999999991,KF0X,611468,PNKF0X,1164,7/21/2016 0:00:00,Yes,GPS, , ,0.000000000000000, ,Perimeter submitted by DOF GIS.,39291,2016,7/22/2016 0:00:00,jljenkins,No,8/5/2016 0:00:00,,89652EA5-C028-44E4-9522-8FB44C8AFE67,N,2010 - 2019,2016.000000000000000,2010.000000000000000,19982.227441200000612,335.151804991999995,16.234145936600001,50869.520710899996629,100344379.457000002264977,592.450840896407044,8866.864461587414553
4060,3,58,1175,1175.000000000000000,1175,1175,8175.218355629999678,,,,,,2,4060,{03C8FBD5-D45D-4E2C-930F-D0ABB263AE6F},{2C92B35C-3413-46E7-A19D-10901FFEDE59}, , , ,,0,24795.680000000000291,100.340000000000003,AK,190803050806,190803050806-Salcha River,M,NM,190803050807,0.000000000000000,0.000000000000000,50869.520710899996629,1,468,1049.259999999999991,KF0X,611468,PNKF0X,1164,7/21/2016 0:00:00,Yes,GPS, , ,0.000000000000000, ,Perimeter submitted by DOF GIS.,39291,2016,7/22/2016 0:00:00,jljenkins,No,8/5/2016 0:00:00,,89652EA5-C028-44E4-9522-8FB44C8AFE67,N,2010 - 2019,2016.000000000000000,2010.000000000000000,19982.227441200000612,335.151804991999995,16.234145936600001,50869.520710899996629,100344379.457000002264977,8175.218355634765430,1729026.903106940211728
4061,3,58,1176,1176.000000000000000,1176,1176,1461.562780219999922,,,,,,2,4061,{03C8FBD5-D45D-4E2C-930F-D0ABB263AE6F},{2C92B35C-3413-46E7-A19D-10901FFEDE59}, , , ,,0,24795.680000000000291,100.340000000000003,AK,190803050806,190803050806-Salcha River,M,NM,190803050807,0.000000000000000,0.000000000000000,50869.520710899996629,1,468,1049.259999999999991,KF0X,611468,PNKF0X,1164,7/21/2016 0:00:00,Yes,GPS, , ,0.000000000000000, ,Perimeter submitted by DOF GIS.,39291,2016,7/22/2016 0:00:00,jljenkins,No,8/5/2016 0:00:00,,89652EA5-C028-44E4-9522-8FB44C8AFE67,N,2010 - 2019,2016.000000000000000,2010.000000000000000,19982.227441200000612,335.151804991999995,16.234145936600001,50869.520710899996629,100344379.457000002264977,1461.562780221470348,79695.538522120536072
4062,3,58,1185,1185.000000000000000,1185,1185,1544.114620620000096,,,,,,2,4062,{03C8FBD5-D45D-4E2C-930F-D0ABB263AE6F},{2C92B35C-3413-46E7-A19D-10901FFEDE59}, , , ,,0,24795.680000000000291,100.340000000000003,AK,190803050806,190803050806-Salcha River,M,NM,190803050807,0.000000000000000,0.000000000000000,50869.520710899996629,1,468,1049.259999999999991,KF0X,611468,PNKF0X,1164,7/21/2016 0:00:00,Yes,GPS, , ,0.000000000000000, ,Perimeter submitted by DOF GIS.,39291,2016,7/22/2016 0:00:00,jljenkins,No,8/5/2016 0:00:00,,89652EA5-C028-44E4-9522-8FB44C8AFE67,N,2010 - 2019,2016.000000000000000,2010.000000000000000,19982.227441200000612,335.151804991999995,16.234145936600001,50869.520710899996629,100344379.457000002264977,1544.114620619062407,84547.453158257776522
4063,3,58,1186,1186.000000000000000,1186,1186,28006.222684500000469,,,,,,2,4063,{03C8FBD5-D45D-4E2C-930F-D0ABB263AE6F},{2C92B35C-3413-46E7-A19D-10901FFEDE59}, , , ,,0,24795.680000000000291,100.340000000000003,AK,190803050806,190803050806-Salcha River,M,NM,190803050807,0.000000000000000,0.000000000000000,50869.520710899996629,1,468,1049.259999999999991,KF0X,611468,PNKF0X,1164,7/21/2016 0:00:00,Yes,GPS, , ,0.000000000000000, ,Perimeter submitted by DOF GIS.,39291,2016,7/22/2016 0:00:00,jljenkins,No,8/5/2016 0:00:00,,89652EA5-C028-44E4-9522-8FB44C8AFE67,N,2010 - 2019,2016.000000000000000,2010.000000000000000,19982.227441200000612,335.151804991999995,16.234145936600001,50869.520710899996629,100344379.457000002264977,28006.222684505108191,2242876.065872663166374
4064,3,58,1211,1211.000000000000000,1211,1211,6196.095621139999821,,,,,,2,4064,{03C8FBD5-D45D-4E2C-930F-D0ABB263AE6F},{2C92B35C-3413-46E7-A19D-10901FFEDE59}, , , ,,0,24795.680000000000291,100.340000000000003,AK,190803050806,190803050806-Salcha River,M,NM,190803050807,0.000000000000000,0.000000000000000,50869.520710899996629,1,468,1049.259999999999991,KF0X,611468,PNKF0X,1164,7/21/2016 0:00:00,Yes,GPS, , ,0.000000000000000, ,Perimeter submitted by DOF GIS.,39291,2016,7/22/2016 0:00:00,jljenkins,No,8/5/2016 0:00:00,,89652EA5-C028-44E4-9522-8FB44C8AFE67,N,2010 - 2019,2016.000000000000000,2010.000000000000000,19982.227441200000612,335.151804991999995,16.234145936600001,50869.520710899996629,100344379.457000002264977,6196.095621141277661,921760.431252295500599
4065,3,58,1212,1212.000000000000000,1212,1212,7634.928192459999991,,,,,,3,4065,{03C8FBD5-D45D-4E2C-930F-D0ABB263AE6F},{2C92B35C-3413-46E7-A19D-10901FFEDE59}, , , ,,0,24795.680000000000291,100.340000000000003,AK,190803050806,190803050806-Salcha River,M,NM,190803050807,0.000000000000000,0.000000000000000,50869.520710899996629,1,468,1049.259999999999991,KF0X,611468,PNKF0X,1164,7/21/2016 0:00:00,Yes,GPS, , ,0.000000000000000, ,Perimeter submitted by DOF GIS.,39291,2016,7/22/2016 0:00:00,jljenkins,No,8/5/2016 0:00:00,,89652EA5-C028-44E4-9522-8FB44C8AFE67,N,2010 - 2019,2016.000000000000000,2010.000000000000000,19982.227441200000612,335.151804991999995,16.234145936600001,50869.520710899996629,100344379.457000002264977,7634.928192460619357,2004249.298092765966430
4066,4,110,1229,1229.000000000000000,1229,1229,6666.470296319999761,,,,,,2,4066,{E03D1470-A10C-4C10-9554-3F70919C2364},{2C92B35C-3413-46E7-A19D-10901FFEDE59}, , , ,,0,30035.880000000001019,121.549999999999997,AK,190803050803,Twentyfive Mile Creek-Salcha River,S,NM,190803050806,0.000000000000000,0.000000000000000,65678.961435699995491,1,391,69.579999999999998,MB8M,932391, ,52,6/29/2019 0:00:00,Yes,Image Interpretation, , ,0.000000000000000, ,Perimeter digitized using Sentinel-2 imagery.,51269,2019,6/30/2019 0:00:00,jljenkins, ,8/1/2019 0:00:00,,{11E0E558-1F24-4BCE-A3B0-3812C02201AF},N,2010 - 2019,2019.000000000000000,2010.000000000000000,2470.607400500000040,368.960795408000024,16.854851137800001,65678.961435699995491,121550804.145999997854233,6666.470296320243506,1334237.891171674244106
4067,4,110,1230,1230.000000000000000,1230,1230,8811.053974439999365,,,,,,1,4067,{E03D1470-A10C-4C10-9554-3F70919C2364},{2C92B35C-3413-46E7-A19D-10901FFEDE59}, , , ,,0,30035.880000000001019,121.549999999999997,AK,190803050803,Twentyfive Mile Creek-Salcha River,S,NM,190803050806,0.000000000000000,0.000000000000000,65678.961435699995491,1,391,69.579999999999998,MB8M,932391, ,52,6/29/2019 0:00:00,Yes,Image Interpretation, , ,0.000000000000000, ,Perimeter digitized using Sentinel-2 imagery.,51269,2019,6/30/2019 0:00:00,jljenkins, ,8/1/2019 0:00:00,,{11E0E558-1F24-4BCE-A3B0-3812C02201AF},N,2010 - 2019,2019.000000000000000,2010.000000000000000,2470.607400500000040,368.960795408000024,16.854851137800001,65678.961435699995491,121550804.145999997854233,8811.053974444994310,2380876.275194263085723
4068,3,58,1231,1231.000000000000000,1231,1231,9625.080258280000635,,,,,,1,4068,{03C8FBD5-D45D-4E2C-930F-D0ABB263AE6F},{2C92B35C-3413-46E7-A19D-10901FFEDE59}, , , ,,0,24795.680000000000291,100.340000000000003,AK,190803050806,190803050806-Salcha River,M,NM,190803050807,0.000000000000000,0.000000000000000,50869.520710899996629,1,468,1049.259999999999991,KF0X,611468,PNKF0X,1164,7/21/2016 0:00:00,Yes,GPS, , ,0.000000000000000, ,Perimeter submitted by DOF GIS.,39291,2016,7/22/2016 0:00:00,jljenkins,No,8/5/2016 0:00:00,,89652EA5-C028-44E4-9522-8FB44C8AFE67,N,2010 - 2019,2016.000000000000000,2010.000000000000000,19982.227441200000612,335.151804991999995,16.234145936600001,50869.520710899996629,100344379.457000002264977,9625.080258279354894,487830.857632958446629
4069,3,58,1232,1232.000000000000000,1232,1232,10285.424188400000276,,,,,,1,4069,{03C8FBD5-D45D-4E2C-930F-D0ABB263AE6F},{2C92B35C-3413-46E7-A19D-10901FFEDE59}, , , ,,0,24795.680000000000291,100.340000000000003,AK,190803050806,190803050806-Salcha River,M,NM,190803050807,0.000000000000000,0.000000000000000,50869.520710899996629,1,468,1049.259999999999991,KF0X,611468,PNKF0X,1164,7/21/2016 0:00:00,Yes,GPS, , ,0.000000000000000, ,Perimeter submitted by DOF GIS.,39291,2016,7/22/2016 0:00:00,jljenkins,No,8/5/2016 0:00:00,,89652EA5-C028-44E4-9522-8FB44C8AFE67,N,2010 - 2019,2016.000000000000000,2010.000000000000000,19982.227441200000612,335.151804991999995,16.234145936600001,50869.520710899996629,100344379.457000002264977,10285.424188412069270,374697.893362242495641
4070,1,163,1461,1461.000000000000000,1461,1461,13004.517210300000443,,,,,,1,4070,{F7E98802-8172-47EB-8069-FFAA1CA225AC},{2C92B35C-3413-46E7-A19D-10901FFEDE59}, , , ,,0,16516.180000000000291,66.840000000000003,AK,190803050802,Ninetyeight Creek,S,NM,190803050803,0.000000000000000,0.000000000000000,45024.451523700001417,1, ,47777.629999999997381,Z85, , , ,11/1/1966 0:00:00,Yes,Not Recorded, , ,0.000000000000000, ,"Perimeter updated by ADFG-DWC, FAI in 2006.  Fire perimeter imported from fire history.",26171,1966,9/17/2007 0:00:00,jhrobak,No,,, ,N,1960 - 1969,1966.000000000000000,1960.000000000000000,95168.831021499994677,0.000000000000000,0.000000000000000,45024.451523700001417,66838609.758000001311302,13004.517210305739354,278889.243262568896171
4071,1,163,1525,1525.000000000000000,1525,1525,2627.196017279999978,,,,,,1,4071,{F7E98802-8172-47EB-8069-FFAA1CA225AC},{2C92B35C-3413-46E7-A19D-10901FFEDE59}, , , ,,0,16516.180000000000291,66.840000000000003,AK,190803050802,Ninetyeight Creek,S,NM,190803050803,0.000000000000000,0.000000000000000,45024.451523700001417,1, ,47777.629999999997381,Z85, , , ,11/1/1966 0:00:00,Yes,Not Recorded, , ,0.000000000000000, ,"Perimeter updated by ADFG-DWC, FAI in 2006.  Fire perimeter imported from fire history.",26171,1966,9/17/2007 0:00:00,jhrobak,No,,, ,N,1960 - 1969,1966.000000000000000,1960.000000000000000,95168.831021499994677,0.000000000000000,0.000000000000000,45024.451523700001417,66838609.758000001311302,2627.196017283192305,163466.008808434504317
4072,1,163,1563,1563.000000000000000,1563,1563,8258.984656500000710,,,,,,1,4072,{F7E98802-8172-47EB-8069-FFAA1CA225AC},{2C92B35C-3413-46E7-A19D-10901FFEDE59}, , , ,,0,16516.180000000000291,66.840000000000003,AK,190803050802,Ninetyeight Creek,S,NM,190803050803,0.000000000000000,0.000000000000000,45024.451523700001417,1, ,47777.629999999997381,Z85, , , ,11/1/1966 0:00:00,Yes,Not Recorded, , ,0.000000000000000, ,"Perimeter updated by ADFG-DWC, FAI in 2006.  Fire perimeter imported from fire history.",26171,1966,9/17/2007 0:00:00,jhrobak,No,,, ,N,1960 - 1969,1966.000000000000000,1960.000000000000000,95168.831021499994677,0.000000000000000,0.000000000000000,45024.451523700001417,66838609.758000001311302,8258.984656496168100,376950.180537053383887
4073,,,1228,1228.000000000000000,1228,1228,16149.577467400000387,,,,,,0,4073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16149.577467362089010,421038.234845642466098
4074,,,1259,1259.000000000000000,1259,1259,3784.156324019999829,,,,,,0,4074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3784.156324016411418,471694.053300583676901
4075,,,1260,1260.000000000000000,1260,1260,13386.017047200000889,,,,,,0,4075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13386.017047161163646,469647.259326829807833
4076,,,1279,1279.000000000000000,1279,1279,8907.355208839999250,,,,,,0,4076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8907.355208842594948,554211.189122144598514
4077,,,1280,1280.000000000000000,1280,1280,11170.278134500000306,,,,,,0,4077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11170.278134458689237,258793.153721501526888
4078,,,1291,1291.000000000000000,1291,1291,78.536441179899995,,,,,,0,4078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.536441179855458,368.400005521839375
4079,,,1292,1292.000000000000000,1292,1292,7403.827484209999966,,,,,,0,4079,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7403.827484207258749,439652.245886901277117
4080,,,1314,1314.000000000000000,1314,1314,1455.942586780000056,,,,,,0,4080,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1455.942586777791803,77822.562176850377000
4081,,,1325,1325.000000000000000,1325,1325,10034.540711499999816,,,,,,0,4081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10034.540711525836741,590540.281885665724985
4082,,,1326,1326.000000000000000,1326,1326,3754.876341870000033,,,,,,0,4082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3754.876341869409316,299295.100806015660055
4083,,,1336,1336.000000000000000,1336,1336,4410.154586640000161,,,,,,0,4083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4410.154586644363008,114737.260778710871818
4084,,,1347,1347.000000000000000,1347,1347,6769.847663929999726,,,,,,0,4084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6769.847663930613635,150795.333528564224252
4085,,,1348,1348.000000000000000,1348,1348,2569.101356350000060,,,,,,0,4085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2569.101356351893173,52216.431292630913958
4086,,,1429,1429.000000000000000,1429,1429,5969.168304879999596,,,,,,0,4086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5969.168304878550771,273666.837690682907123
4087,,,1503,1503.000000000000000,1503,1503,6385.963962890000403,,,,,,0,4087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6385.963962891608389,171480.493363335874164
4088,,,1517,1517.000000000000000,1517,1517,9628.635676609999791,,,,,,0,4088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9628.635676607653295,238468.709484242950566
4089,,,1534,1534.000000000000000,1534,1534,7239.930573480000021,,,,,,0,4089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7239.930573477460712,179747.227757957036374
4090,,,1579,1579.000000000000000,1579,1579,5335.401883890000136,,,,,,0,4090,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5335.401883890057434,88511.085993573578889
4091,,,1430,1430.000000000000000,1430,1430,8621.805284899999606,,,,,,0,4091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8621.805284896096055,151188.762300399801461
4092,,,1487,1487.000000000000000,1487,1487,13120.679862000000867,,,,,,0,4092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13120.679862020209839,252496.777661835163599
4093,,,1488,1488.000000000000000,1488,1488,9353.153678070000751,,,,,,0,4093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9353.153678065267741,359235.279168955807108
4094,1,163,1526,1526.000000000000000,1526,1526,3931.786712229999921,,,,,,1,4094,{F7E98802-8172-47EB-8069-FFAA1CA225AC},{2C92B35C-3413-46E7-A19D-10901FFEDE59}, , , ,,0,16516.180000000000291,66.840000000000003,AK,190803050802,Ninetyeight Creek,S,NM,190803050803,0.000000000000000,0.000000000000000,45024.451523700001417,1, ,47777.629999999997381,Z85, , , ,11/1/1966 0:00:00,Yes,Not Recorded, , ,0.000000000000000, ,"Perimeter updated by ADFG-DWC, FAI in 2006.  Fire perimeter imported from fire history.",26171,1966,9/17/2007 0:00:00,jhrobak,No,,, ,N,1960 - 1969,1966.000000000000000,1960.000000000000000,95168.831021499994677,0.000000000000000,0.000000000000000,45024.451523700001417,66838609.758000001311302,3931.786712234058541,161841.410185495682526
4095,1,163,1564,1564.000000000000000,1564,1564,4410.280305479999697,,,,,,1,4095,{F7E98802-8172-47EB-8069-FFAA1CA225AC},{2C92B35C-3413-46E7-A19D-10901FFEDE59}, , , ,,0,16516.180000000000291,66.840000000000003,AK,190803050802,Ninetyeight Creek,S,NM,190803050803,0.000000000000000,0.000000000000000,45024.451523700001417,1, ,47777.629999999997381,Z85, , , ,11/1/1966 0:00:00,Yes,Not Recorded, , ,0.000000000000000, ,"Perimeter updated by ADFG-DWC, FAI in 2006.  Fire perimeter imported from fire history.",26171,1966,9/17/2007 0:00:00,jhrobak,No,,, ,N,1960 - 1969,1966.000000000000000,1960.000000000000000,95168.831021499994677,0.000000000000000,0.000000000000000,45024.451523700001417,66838609.758000001311302,4410.280305484363453,189855.119643426849507
4096,,,1633,1633.000000000000000,1633,1633,11906.595435900000666,,,,,,0,4096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11906.595435876093688,303783.040502434188966
4097,,,1634,1634.000000000000000,1634,1634,10411.073283499999889,,,,,,0,4097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10411.073283524821818,218687.964706782688154
4098,1,163,1651,1651.000000000000000,1651,1651,6559.355879490000007,,,,,,1,4098,{F7E98802-8172-47EB-8069-FFAA1CA225AC},{2C92B35C-3413-46E7-A19D-10901FFEDE59}, , , ,,0,16516.180000000000291,66.840000000000003,AK,190803050802,Ninetyeight Creek,S,NM,190803050803,0.000000000000000,0.000000000000000,45024.451523700001417,1, ,47777.629999999997381,Z85, , , ,11/1/1966 0:00:00,Yes,Not Recorded, , ,0.000000000000000, ,"Perimeter updated by ADFG-DWC, FAI in 2006.  Fire perimeter imported from fire history.",26171,1966,9/17/2007 0:00:00,jhrobak,No,,, ,N,1960 - 1969,1966.000000000000000,1960.000000000000000,95168.831021499994677,0.000000000000000,0.000000000000000,45024.451523700001417,66838609.758000001311302,6559.355879488943174,150747.791028206993360
4099,1,163,1652,1652.000000000000000,1652,1652,1785.793353929999967,,,,,,1,4099,{F7E98802-8172-47EB-8069-FFAA1CA225AC},{2C92B35C-3413-46E7-A19D-10901FFEDE59}, , , ,,0,16516.180000000000291,66.840000000000003,AK,190803050802,Ninetyeight Creek,S,NM,190803050803,0.000000000000000,0.000000000000000,45024.451523700001417,1, ,47777.629999999997381,Z85, , , ,11/1/1966 0:00:00,Yes,Not Recorded, , ,0.000000000000000, ,"Perimeter updated by ADFG-DWC, FAI in 2006.  Fire perimeter imported from fire history.",26171,1966,9/17/2007 0:00:00,jhrobak,No,,, ,N,1960 - 1969,1966.000000000000000,1960.000000000000000,95168.831021499994677,0.000000000000000,0.000000000000000,45024.451523700001417,66838609.758000001311302,1785.793353927035923,47184.514991717762314
4100,,,1688,1688.000000000000000,1688,1688,5445.400518069999634,,,,,,0,4100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5445.400518066659060,101076.071251148154261
4101,1,139,1727,1727.000000000000000,1727,1727,7179.104781959999855,,,,,,1,4101,{AED26ED3-F942-44A9-AD2E-88D5A4FE85AE},{2C92B35C-3413-46E7-A19D-10901FFEDE59}, , , ,,0,18134.000000000000000,73.390000000000001,AK,190803050801,190803050801,M,NM,190803050802,0.000000000000000,0.000000000000000,46890.984335100001772,1, ,47777.629999999997381,Z85, , , ,11/1/1966 0:00:00,Yes,Not Recorded, , ,0.000000000000000, ,"Perimeter updated by ADFG-DWC, FAI in 2006.  Fire perimeter imported from fire history.",26171,1966,9/17/2007 0:00:00,jhrobak,No,,, ,N,1960 - 1969,1966.000000000000000,1960.000000000000000,95168.831021499994677,0.000000000000000,0.000000000000000,46890.984335100001772,73385686.917799994349480,7179.104781962377274,193733.331662453652825
4102,1,139,1728,1728.000000000000000,1728,1728,2636.646539310000207,,,,,,1,4102,{AED26ED3-F942-44A9-AD2E-88D5A4FE85AE},{2C92B35C-3413-46E7-A19D-10901FFEDE59}, , , ,,0,18134.000000000000000,73.390000000000001,AK,190803050801,190803050801,M,NM,190803050802,0.000000000000000,0.000000000000000,46890.984335100001772,1, ,47777.629999999997381,Z85, , , ,11/1/1966 0:00:00,Yes,Not Recorded, , ,0.000000000000000, ,"Perimeter updated by ADFG-DWC, FAI in 2006.  Fire perimeter imported from fire history.",26171,1966,9/17/2007 0:00:00,jhrobak,No,,, ,N,1960 - 1969,1966.000000000000000,1960.000000000000000,95168.831021499994677,0.000000000000000,0.000000000000000,46890.984335100001772,73385686.917799994349480,2636.646539313708217,76185.621221403256641
4103,1,139,1747,1747.000000000000000,1747,1747,11807.917408400000568,,,,,,1,4103,{AED26ED3-F942-44A9-AD2E-88D5A4FE85AE},{2C92B35C-3413-46E7-A19D-10901FFEDE59}, , , ,,0,18134.000000000000000,73.390000000000001,AK,190803050801,190803050801,M,NM,190803050802,0.000000000000000,0.000000000000000,46890.984335100001772,1, ,47777.629999999997381,Z85, , , ,11/1/1966 0:00:00,Yes,Not Recorded, , ,0.000000000000000, ,"Perimeter updated by ADFG-DWC, FAI in 2006.  Fire perimeter imported from fire history.",26171,1966,9/17/2007 0:00:00,jhrobak,No,,, ,N,1960 - 1969,1966.000000000000000,1960.000000000000000,95168.831021499994677,0.000000000000000,0.000000000000000,46890.984335100001772,73385686.917799994349480,11807.917408446255649,264184.211387175542768
