OID_,uRCA,uRCA_Area_km2,Fire_Event_ID,Fire_Event_Area_in_uRCA_km2,Fire_Event_Area_Percent_of_uRCA,Fire_Event_Ignition_Date,BS1_AreaKm2,BS2_AreaKm2,BS3_AreaKm2,BS4_AreaKm2,BS_sum_AreaKm2,DNBR_MEAN,RDNBR_MEAN
1235,5019,3.366210106741194,0.000000000000000,3.366209284364600,99.999999847514303,20040613.000000000000000,0.000000000000000,0.015300000000000,0.276300000000000,0.222300000000000,0.513900000000000,510.120898100172724,929.070811744386901
1236,5020,7.649533903667402,0.000000000000000,7.649530755634710,99.999999968697068,20040613.000000000000000,0.038700000000000,0.315000000000000,0.837000000000000,0.798300000000000,1.989000000000000,485.052631578947398,906.610153702841217
1237,5022,2.203405367151037,0.000000000000000,1.098921300820160,49.873779440251340,20040613.000000000000000,0.111600000000000,0.118800000000000,0.396900000000000,0.454500000000000,1.081800000000000,489.069767441860506,866.816445182724124
1238,5023,1.700807612622565,0.000000000000000,1.700805567527270,100.000000442899363,20040613.000000000000000,0.087300000000000,0.194400000000000,0.564300000000000,0.603000000000000,1.449000000000000,471.564890282131671,855.432601880877655
1239,5024,6.506358593186296,0.000000000000000,6.506361939249710,100.000000153532213,20040613.000000000000000,0.367200000000000,0.575100000000000,2.133000000000000,2.103300000000000,5.178599800000000,485.567416710273733,897.864120006977032
1240,5025,3.435519216200790,0.000000000000000,3.435517509928140,100.000000464257241,20040613.000000000000000,0.467100000000000,1.284300000000000,1.022400000000000,0.103500000000000,2.877300000000000,218.488095238095241,694.173558897243197
1241,5026,3.057505940427473,0.000000000000000,3.057507590046780,99.999999740212729,20040613.000000000000000,0.348300000000000,0.782100000000000,1.249200000000000,0.059400000000000,2.438999900000000,243.571323258385547,786.396977515665412
1242,5027,9.584545191732172,0.000000000000000,9.584552790277840,99.999999816821557,20040613.000000000000000,0.487800000000000,0.954900000000000,2.427300000000000,4.154400000000000,8.024399799999999,517.761840779308045,907.814354495577277
1243,5028,6.455139505547429,0.000000000000000,6.455161763373580,99.999999976250592,20040613.000000000000000,0.116100000000000,0.585000000000000,1.465200000000000,4.194900000000000,6.361199900000000,587.914715481765256,1054.234567901234414
1244,5029,3.897859687817953,0.000000000000000,3.897856280838570,100.000000098207209,20040613.000000000000000,0.174600000000000,0.612900000000000,0.972900000000000,1.134900000000000,2.895299900000000,429.813939016801555,821.419726197884415
1245,5030,6.606949004962599,0.000000000000000,6.606946067188621,99.999999174996503,20040613.000000000000000,0.080100000000000,0.432000000000000,1.044000000000000,1.014300000000000,2.570400000000000,454.138966480446868,818.392458100558429
1246,5037,4.566293837377293,0.000000000000000,4.566295252643570,100.000000151557515,20040613.000000000000000,0.033300000000000,0.163800000000000,0.534600000000000,1.159200000000000,1.890900000000000,571.616504854368941,992.533009708737836
