,X.1,uRCA,Dams_Per_Basin,Burned_n,Pond_Area_m2_mean,Main_n,Side_n,Off_n,Burned_numerical,Time_Since_Burn_min,Z_mean,alnus_PCT_MEAN,betshr_PCT_MEAN,bettre_PCT_MEAN,dectre_PCT_MEAN,dryas_PCT_MEAN,empnig_PCT_MEAN,erivag_PCT_MEAN,picgla_PCT_MEAN,picmar_PCT_MEAN,rhoshr_PCT_MEAN,salshr_PCT_MEAN,sphagn_PCT_MEAN,vaculi_PCT_MEAN,vacvit_PCT_MEAN,uRCA_Area_km2,Fire_Event_ID,Fire_Event_Area_in_uRCA_km2,Fire_Event_Area_Percent_of_uRCA,Fire_Event_Ignition_Date,BS1_AreaKm2,BS2_AreaKm2,BS3_AreaKm2,BS4_AreaKm2,BS_sum_AreaKm2,DNBR_MEAN,RDNBR_MEAN,uRCA_int,SOLAR_COUNT,SOLAR_MIN,SOLAR_MAX,SOLAR_RANGE,SOLAR_MEAN,SOLAR_STD,SOLAR_SUM,tmLichenLight_2015_MEAN,BroadleafTree_2015_MEAN,ConiferTree_2015_MEAN,DeciduousShrub_2015_MEAN,EvergreenShrub_2015_MEAN,Forb_2015_MEAN,ALD_1950_MEAN,ALD_1951_MEAN,ALD_1952_MEAN,ALD_1953_MEAN,ALD_1954_MEAN,ALD_1955_MEAN,ALD_1956_MEAN,ALD_1957_MEAN,ALD_1958_MEAN,ALD_1959_MEAN,ALD_1960_MEAN,ALD_1961_MEAN,ALD_1962_MEAN,ALD_1963_MEAN,ALD_1964_MEAN,ALD_1965_MEAN,ALD_1966_MEAN,ALD_1967_MEAN,ALD_1968_MEAN,ALD_1969_MEAN,ALD_1970_MEAN,ALD_1971_MEAN,ALD_1972_MEAN,ALD_1973_MEAN,ALD_1974_MEAN,ALD_1975_MEAN,ALD_1976_MEAN,ALD_1977_MEAN,ALD_1978_MEAN,ALD_1979_MEAN,ALD_1980_MEAN,ALD_1981_MEAN,ALD_1982_MEAN,ALD_1983_MEAN,ALD_1984_MEAN,ALD_1985_MEAN,ALD_1986_MEAN,ALD_1987_MEAN,ALD_1988_MEAN,ALD_1989_MEAN,ALD_1990_MEAN,ALD_1991_MEAN,ALD_1992_MEAN,ALD_1993_MEAN,ALD_1994_MEAN,ALD_1995_MEAN,ALD_1996_MEAN,ALD_1997_MEAN,ALD_1998_MEAN,ALD_1999_MEAN,ALD_2000_MEAN,ALD_2001_MEAN,ALD_2002_MEAN,ALD_2003_MEAN,ALD_2004_MEAN,ALD_2005_MEAN,ALD_2006_MEAN,ALD_2007_MEAN,ALD_2008_MEAN,ALD_2009_MEAN,ALD_2010_MEAN,ALD_2011_MEAN,ALD_2012_MEAN,ALD_2013_MEAN,ALD_2014_MEAN,ALD_2015_MEAN,X,LENGTH_M_sum,AREA_SQKM_mean,OUT_DIST_min,GRADIENT_mean,MNANPRC_M_mean,MEANANNCMS_mean,WIDTH_M_mean,DEPTH_M_mean,MAX_GRAD_D_max,LAKE_max,STRM_ORDER_max,AZIMTH_DEG_mean,SINUOSITY_mean,VAL_WIDTH_mean,FP_WIDTH_mean,DROPMAX_max,Fish_min,Basin_ID_min,VWI_Floor_mean,ValCnstrnt_mean,FlowVel_mean,BFQ_mean,StrmPow_mean,BeavHab_min,FISH_RESID_min,GEP_Cum_mean,GEP_mean,IP_CHIN2_mean,ELEV_M_mean,Shape_Area.x,Area_km2_RCA,Shape_Area.y,Area_km2_VB,Graminoid_2015_MEAN,dams_per_km2,dams_per_km_linear,mean_pond_area_m2perkm2,percent_main_ponds,percent_side_ponds,percent_off_ponds,Burned_basin,percent_severe_burn,percent_moderate_burn,percent_mild_burn,percent_no_burn,percent_woody_cover,decidous_conifer_ratio
11,11,887,4,4,2602.992,4,4,4,1,49,404.442,9.103579037,5.568470388,10.31989774,14.04149979,0.454239455,3.016915211,3.644737963,9.670813805,5.86595654,7.404559012,18.87771623,5.56719216,5.233063485,2.99488709,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,887,2817,330591.8125,710912.5,380321,597802.2862,26644.18312,1684009040,1.18692253,22.46695096,20.17377399,18.24697939,4.734896944,1.984363895,0.713999503,0.73776921,0.838090505,1.004959903,0.893295325,0.833459816,0.782090882,0.701056605,0.685053771,0.920503659,0.91192092,0.860252926,0.829956213,0.715082162,0.692009886,0.75161221,0.756761762,0.912925139,0.769338059,0.788881607,0.905088009,0.938547377,0.938474018,1.010581479,0.940261728,1.08067764,0.967188578,1.055539774,1.043019426,1.158374848,1.140716584,1.083374801,1.083609959,0.949964039,0.990732474,0.835353246,0.837949489,0.872388913,1.078367147,1.087679408,1.175175961,1.175341493,0.884933656,0.970448767,0.945264356,1.023508465,0.930428763,1.064945265,1.076478203,1.017956275,0.980182445,0.815606072,0.806879422,0.782968638,0.868308298,1.089758401,1.021647111,1.068733377,0.900528616,0.854698871,0.936457229,0.971679728,0.874747311,0.862112377,1.124878764,0.979847759,914,7378.524,293.926,104.721,0.005,0.432,1.813,5.221,0.163,0.035,0,5,248.691,1.144,35.3,109.718,0,1,5031504,6.777,21.019,0.607,0.517,45.287,1,1,0.306,0.195,0.831,396.086,8182395.009,8.182395009,2346848.97,2.34684897,2.672707889,1.704413045,0.000542114,1109,100,100,100,0,NA,NA,NA,NA,64.63949723,3.16042046
12,12,1040,1,1,137.837,1,1,1,0,NA,978.818,3.749018175,13.06448077,0.026212439,0.056991506,6.043656955,6.774499954,3.19042835,9.306420678,4.719335099,7.341857704,17.80619235,3.022467805,8.449447438,3.184583067,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1040,1356,548010.0625,664235.625,116226,628979.2131,10217.56204,852895812.9,2.581565472,0.05267008,13.88880761,27.53840527,8.937820044,0.367227505,0.441370635,0.443002542,0.440803363,0.512237862,0.489547294,0.444001309,0.383966553,0.408804079,0.425276609,0.448565188,0.426609701,0.415978579,0.465021464,0.464754124,0.359585977,0.353878047,0.379437732,0.455552367,0.461887756,0.404031072,0.403019131,0.428507974,0.399036601,0.42505536,0.432749144,0.490447893,0.449285189,0.532231094,0.503108412,0.499757884,0.471981606,0.46232299,0.455020455,0.41762679,0.411222134,0.3847157,0.380239205,0.405191862,0.530695846,0.532099632,0.54111213,0.519672529,0.466517624,0.485947433,0.488319713,0.55522327,0.476375702,0.506493187,0.502756822,0.467607023,0.408844334,0.390469429,0.411776325,0.404520325,0.471208862,0.568073774,0.564090894,0.522313789,0.522282227,0.412407365,0.491584044,0.491584044,0.443006193,0.439373759,0.541503609,0.541516619,1073,7027.102,43.313,202.686,0.016,0.47,0.265,2.002,0.095,0.039,0,4,233.392,1.055,31.769,64.395,0,1,5031302,15.891,31.697,0.802,0.151,26.094,1,1,0.373,0.223,0.416,921.067,9858749.027,9.858749027,1094179.74,1.09417974,5.389173372,0.913926627,0.000142306,126,100,100,100,0,NA,NA,NA,NA,57.12110695,3.072586737
13,13,1082,2,2,561.067,2,2,2,1,13,0,7.315934066,11.35753532,4.222919937,5.801805338,0.898351648,3.776295133,5.950549451,9.406985871,6.677786499,9.282967033,22.10596546,1.23155416,9.816326531,3.958791209,0.415039595,0,0.246617763,59.42029243,20040623,0.1953,0.0207,0.0216,0.0045,0.2421,173.8181818,219.2272727,1082,467,523052.625,700887.4375,177835,602953.3058,28445.39326,281579193.8,1.206521739,4.104347826,17.31521739,23.98478261,5.710869565,1.084782609,0.591214115,0.604589944,0.665870798,0.80150882,0.674966786,0.709610809,0.661891286,0.553170497,0.559041486,0.726030842,0.725357195,0.665431084,0.663517956,0.580251612,0.55244676,0.595638653,0.595739462,0.710145093,0.610135691,0.596089043,0.69578935,0.745467193,0.745468216,0.784233477,0.779606887,0.871850522,0.793994885,0.863845479,0.856023992,0.886478317,0.886969207,0.942101663,0.942101903,0.807233153,0.74886851,0.664940233,0.668819447,0.670532151,0.837622955,0.852926653,0.967775616,0.968109599,0.696164827,0.739817687,0.730745838,0.773831152,0.74639297,0.837335496,0.865269302,0.786442389,0.645093119,0.632621605,0.634567953,0.628990784,0.643966043,0.825020779,0.805508672,0.849585026,0.700498138,0.594183548,0.751750662,0.752452261,0.694650619,0.648731054,0.894712454,0.894712454,1116,2313.295,46.648,709.004,0.012,0.428,0.252,7.198,0.407,0.036,0,3,279.397,1.17,119.097,78.695,0,1,3070101,16.564,10.957,1.771,5.189,744.754,0,1,0.321,0.193,0.433,433.977,3851122.753,3.851122753,255567.5427,0.255567543,6.67826087,7.825719883,0.000864568,2195,100,100,100,1,1.760786974,8.451777473,8.099620078,76.41815465,70.90345369,3.408110482
14,14,1337,1,1,6761.982,1,1,1,1,48,352.891,11.35776122,9.001509966,13.28387357,17.70837528,0.639319509,3.011979062,2.988322931,12.0042279,8.952889068,8.921985102,19.9971814,3.23807127,5.966881417,3.678075297,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1337,1395,477497.1563,615970.9375,138474,592875.7119,14275.33632,827061618.2,0.912142857,16.46,24.88857143,19.06214286,6.18,3.915714286,0.611914521,0.708311889,0.844498199,1.051243724,0.931946055,0.876089563,0.790821097,0.621699205,0.697410265,0.842276232,0.891337624,0.902704911,0.904701511,0.742088146,0.676738866,0.767171786,0.76867117,0.92786269,0.79417892,0.741111263,0.912949398,0.972102988,0.776506264,0.998868535,0.989975771,1.127609007,1.112708068,1.228739359,1.22336402,1.223362536,1.223538762,1.187303991,1.187303991,1.112196402,1.025706497,0.960065853,0.961781997,0.958990007,1.196859051,1.196872643,1.286003459,0.664689976,0.941770252,0.961696319,0.996194608,1.03508312,1.01782771,1.100570442,1.164447441,1.058250301,0.90014803,0.939177633,0.911393515,0.911393515,0.869826928,1.145747546,1.106901152,1.188750641,1.027519424,1.011480234,0.95414355,0.997499704,0.969755783,0.929006584,1.196114344,0.925115936,1380,4426.736,130.351,86.193,0.006,0.433,0.767,3.403,0.128,0.03,0,5,263.637,1.166,60.652,183.217,0,1,5050605,17.881,53.804,0.61,0.265,21.122,1,1,0.299,0.079,0.664,346.945,3620773.286,3.620773286,992448.146,0.992448146,3.56,1.007609319,0.0002259,6813,100,100,100,0,NA,NA,NA,NA,80.56432454,2.844246546
15,15,1365,1,1,2376.817,1,1,1,1,48,331.704,10.37790698,12.80899453,16.7125513,17.34131327,0.425615595,3.963235294,3.216997264,7.096956224,8.84370725,11.45605335,21.04069767,4.529240766,9.093878249,4.829001368,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1365,579,482510.3125,654343.75,171833,587588.7704,18923.03453,340213898.1,0.713774597,12.82289803,19.82110912,26.93559928,6.627906977,2.756708408,0.610237963,0.68927769,0.827990687,1.025284655,0.897563188,0.83869019,0.781948775,0.66235958,0.669655438,0.826790162,0.86247001,0.869694792,0.874341326,0.718003334,0.66556541,0.739357258,0.742052772,0.898709929,0.79722858,0.716089996,0.866771559,0.934133439,0.913303289,0.976729004,0.984031293,1.0993995,1.063678572,1.182066705,1.167116754,1.172907347,1.183707064,1.151822468,1.124084411,1.064262659,1.00707695,0.939158709,0.943830218,0.951444841,1.150155283,1.164240362,1.266074279,0.791241572,0.915940804,0.936974425,0.973692156,1.013497868,0.996978761,1.07112506,1.141379226,1.031870052,0.892282893,0.905443697,0.862217311,0.862217311,0.831066032,1.076549351,1.069415778,1.157810726,0.982275094,0.937643305,0.907149222,0.951367703,0.940635541,0.890362674,1.177304948,0.930822563,1408,4269.371,9.765,85.197,0.021,0.411,0.045,0.824,0.057,0.05,0,3,78.277,1.047,16.928,44.716,0,1,5050607,21.375,53.631,0.626,0.029,6.849,0,1,0.291,0.21,0.196,357.988,7248803.745,7.248803745,584969.7387,0.584969739,3.765652952,1.709490139,0.000234227,4063,100,100,100,0,NA,NA,NA,NA,85.9746922,4.393419938
16,16,1556,1,1,2221.726,1,1,1,0,NA,487.901,2.404907975,10.62832311,1.194274029,3.149284254,1.762269939,2.627300613,2.911042945,12.04141104,6.642126789,7.178936605,18.93302658,4.064928425,6.198364008,1.768916155,0.361667907,0,0.088486855,24.46633575,20040623,0.0549,0.0171,0.018,0.0045,0.0945,242.1595745,319.8085106,1556,399,435859.625,663918.75,228059,595639.1212,28578.39324,237660009.3,1.224438903,6.014962594,18.01496259,17.78304239,5.997506234,1.6159601,0.658742775,0.595729125,0.75124334,0.934581538,0.900656134,0.83039293,0.780748295,0.64010505,0.605744986,0.826374604,0.855766828,0.828229591,0.80649036,0.736631549,0.671001,0.734800841,0.742220267,0.821916217,0.794553386,0.765956252,0.860639097,0.914367106,0.914367432,0.981300359,0.904147013,1.006618905,0.951141441,1.020045159,0.959199771,1.084322331,1.084514061,1.039000397,1.039012972,0.995672568,1.019936934,0.859635767,0.85972131,0.80997182,1.077776886,1.077776886,1.081910851,1.077853672,0.960815,1.013080158,1.037181275,1.070227488,0.960103078,1.059824476,1.064200814,0.99569624,0.935566762,0.802040842,0.769079388,0.740457863,0.753565411,1.047178621,1.040273431,1.07429716,1.07461005,0.822959318,0.88550546,0.877757589,0.884681079,0.857099687,1.128516323,1.128530106,1608,1037.548,2.285,147.066,0.003,0.374,0.008,0.359,0.036,0.017,0,2,220.281,1.036,9.836,32.143,0,1,5031409,27.525,91.012,0.161,0.002,0.088,1,1,0.251,0.274,0.147,487.975,1167876.052,1.167876052,195203.3357,0.195203336,7.865336658,5.122863277,0.000963811,11382,100,100,100,1,2.305288475,9.221153899,8.760096204,28.12451939,58.04243354,2.106608291
17,17,1569,1,1,3704.56,1,1,1,0,NA,487.2,4.147840532,1.780730897,1.513289037,3.22923588,2.139534884,0.624584718,0.051495017,18.71096346,1.61627907,2.237541528,20.04318937,0.064784053,1.365448505,1.428571429,0.060551383,0,0.000400657,0.661681174,20040623,0.0018,0,0,0,0.0018,-76,-115,1569,66,599946.25,615648.3125,15702,609221.0133,3570.909709,40208586.88,0.323529412,3.882352941,29.86764706,5.544117647,0,5.117647059,0.585561024,0.514844874,0.587585789,0.82421552,0.73403781,0.767671787,0.630985403,0.552467073,0.528776764,0.65111174,0.744435387,0.740935257,0.720904375,0.597275722,0.556419838,0.609342514,0.633291632,0.712725291,0.712725291,0.675123565,0.732456323,0.798142331,0.798337785,0.88306358,0.81811841,0.943373021,0.869633633,0.993778814,0.911685514,1.011378622,1.014874625,0.995117752,0.995117752,0.953008374,0.998219683,0.807634152,0.807811029,0.73687684,1.010496583,1.010496583,1.023523865,1.023467182,0.785976956,0.893013886,0.969286916,0.975882964,0.864754472,0.997525468,1.009570843,0.953042773,0.792473759,0.733892272,0.710230343,0.633821344,0.67907092,0.918634646,0.983215528,1.001090763,1.001246311,0.661721219,0.75557578,0.734952492,0.756060279,0.713671045,0.991791135,0.991791135,1621,220.563,29.646,146.805,0.004,0.44,0.162,1.569,0.082,0.017,0,3,321.66,1.037,6.366,90.704,0,1,5031409,4.055,57.809,0.368,0.048,1.751,1,1,0.327,0.017,0.392,487,60551.38306,0.060551383,60551.38306,0.060551383,3.367647059,16.5148994,0.004533852,61180,100,100,100,1,0,0,0,2.972681893,49.17774086,1.419302117
18,18,1595,2,2,2562.19,2,2,2,1,48,291.216,6.532898401,14.27663299,6.382448882,8.461532341,0.880579203,4.280372345,11.45914552,11.01535524,10.74484844,13.7412682,16.29135174,6.706261437,9.4575543,6.325483332,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1595,1532,569594.125,614979.1875,45385,592769.3096,5158.661188,908122582.4,3.403921569,10.21568627,28.18169935,17.6875817,8.88496732,2.306535948,0.665186238,0.728483981,0.823139552,1.096251045,0.981300364,0.862853465,0.851662814,0.682578116,0.745666882,0.878200899,1.03473557,0.905717857,0.806558633,0.717117951,0.648129651,0.671200365,0.740826563,0.934041053,0.835197958,0.779145809,0.853279454,0.92028252,1.008596792,1.063160823,1.077312305,1.138329356,1.148143482,1.228458758,1.193720293,1.229347129,1.229347129,1.191917996,1.191917996,1.033105483,1.164657379,1.098351164,1.098376421,1.137239007,1.246828312,1.25423138,1.333261658,0.913797223,0.949341403,1.031300877,1.107140178,1.225173076,1.06653525,1.193916391,1.259962435,1.049688279,0.944920556,0.94644217,0.999322115,0.996355473,0.989464889,1.226392319,1.132349011,1.219329757,1.051835182,0.718445693,0.84566243,1.000374223,0.980277862,0.998780996,1.227315979,0.908939078,1648,3466.553,265.021,74.912,0.004,0.438,1.658,4.994,0.159,0.029,0,5,243.358,1.197,53.355,121.776,0,1,5050607,10.695,24.395,0.545,0.433,27.47,1,1,0.295,0.07,0.833,286.782,2073274.911,2.073274911,1256898.354,1.256898354,4.186928105,1.591218569,0.000576942,2039,100,100,100,0,NA,NA,NA,NA,74.70108998,2.43292237
19,19,1615,1,1,3724.656,1,1,1,1,13,498.46,2.977686234,21.81668383,0.41125987,3.62856162,2.32372125,4.458977,11.42876759,4.618262959,5.584963955,10.65877103,20.27703399,5.811191212,12.05835908,2.980775832,0.36115814,0,0.361158119,99.99999919,20040623,0.3483,0.0081,0,0,0.3564,24.0877193,19.05764411,1615,396,464609.3438,645045.75,180436,591341.8864,24410.14329,234171387,1.162907268,0.295739348,11.26065163,32.28320802,8.847117794,0.275689223,0.584414163,0.55587175,0.658527074,0.779062909,0.720852571,0.674391336,0.640422906,0.548402357,0.522891426,0.71501779,0.71501779,0.648533559,0.636135398,0.596891737,0.547458747,0.589969482,0.591967114,0.693001781,0.693001781,0.580340753,0.687252148,0.73396367,0.733989586,0.763842492,0.763842492,0.813165688,0.777303314,0.867231844,0.825200598,0.882167179,0.88474448,0.844385362,0.842056234,0.82907319,0.726188693,0.650361818,0.651443014,0.662154568,0.838932739,0.853832987,0.942147599,0.943018742,0.823161877,0.806003156,0.757457605,0.784973047,0.741899203,0.837161984,0.854936734,0.784616185,0.648658034,0.630562359,0.625487059,0.57216935,0.602226178,0.816075023,0.813436184,0.85250929,0.852568603,0.639944532,0.750385096,0.750396535,0.709066239,0.684382594,0.892267013,0.892267013,1667,2396.64,34.158,144.258,0.013,0.426,0.18,1.654,0.085,0.029,0,4,300.443,1.025,33.188,80.388,0,1, ,20.245,48.561,0.694,0.097,13.319,1,1,0.252,0.288,0.385,511.369,2539173.428,2.539173428,291430.9235,0.291430924,11.29824561,3.431344855,0.000417251,12781,100,100,100,1,0,0,2.779389333,119.5137413,67.74424991,5.639492632
20,20,1616,1,1,962.796,1,1,1,1,13,517.408,5.095159967,17.31548107,0.817649127,3.73831009,3.28594867,3.29837103,6.939880464,7.234032579,3.284659557,8.350404313,22.52912223,2.705379116,10.13523966,2.831009024,1.152200849,0,1.152200929,100.0000009,20040623,0.6561,0.1998,0.207,0.0855,1.1483999,279.1113744,369.7914692,1616,1279,419261.8125,709863.875,290602,606207.0508,33054.32957,775338818,1.347689898,1.464369616,11.6202036,26.59671104,7.25293657,1.042286609,0.599635012,0.572481179,0.707550102,0.807517935,0.8038455,0.705255222,0.703089725,0.520522038,0.515158378,0.752718821,0.752718821,0.672337971,0.669242276,0.643962268,0.562483834,0.609316285,0.609440899,0.707194476,0.707194476,0.591023188,0.736135475,0.777869827,0.777922395,0.794800132,0.794800132,0.823740857,0.800801364,0.894635375,0.891989433,0.912185284,0.912211791,0.875599156,0.852364081,0.85147737,0.737404264,0.672151474,0.672600516,0.710442227,0.873794251,0.877559726,0.960763919,0.961527629,0.954161084,0.79399899,0.735774028,0.794301288,0.80279398,0.88153715,0.883806978,0.878260454,0.751525353,0.66534877,0.635451689,0.632088425,0.617865413,0.8496938,0.894169239,0.911061085,0.91122371,0.738342644,0.80013545,0.800151436,0.763878698,0.762319065,0.957668054,0.957668054,1668,6555.386,70.396,144.252,0.009,0.461,0.433,2.558,0.109,0.029,0,4,237.596,1.074,76.198,60.448,0,1,5050503,29.728,23.596,0.663,0.184,19.959,1,1,0.31,0.229,0.543,523.104,9918148.702,9.918148702,853802.456,0.853802456,10.15270164,1.171231112,0.000152546,1128,100,100,100,1,10.01402601,24.24448402,23.40119762,76.84447326,66.41134419,5.313650341
21,21,1709,1,1,339.552,1,1,1,1,51,301.557,6.620103823,14.13591317,7.441245871,7.630014158,0.174846626,4.336007551,5.027135441,4.042472865,11.0899009,13.8041529,17.06040585,7.465313827,11.28338839,5.12529495,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1709,472,433352.375,660797.3125,227445,585881.4869,34411.60224,276536061.8,1.721868365,13.84713376,20.62420382,22.51804671,6.503184713,2.605095541,0.612540132,0.732871546,0.912993323,1.056570461,0.932595914,0.872736951,0.810133015,0.728071562,0.706536195,0.870032504,0.86360946,0.984722754,0.984764353,0.760478226,0.756122969,0.781804464,0.781804935,0.949486692,0.762294168,0.745283188,0.951261286,0.989950695,0.98687894,1.00876178,1.014706727,1.147702315,1.103116466,1.250302451,1.250302451,1.225012661,1.263642623,1.19505334,1.194584892,1.118683564,1.015959695,0.97346153,0.973502327,0.934688355,1.197057823,1.19733173,1.309869457,1.283543978,0.96008011,0.960106622,0.984905861,1.020172843,1.030624635,1.094650394,1.190270978,1.047678466,0.942554359,0.942721354,0.929329585,0.929329585,0.855589829,1.20928377,1.051564314,1.170865941,1.071840965,1.071842897,0.996160638,1.000398311,0.985588299,0.961313156,1.209702034,0.906480375,1764,2113,51.959,72.928,0.008,0.471,0.322,2.211,0.1,0.029,0,4,148.107,1.068,44.475,35.027,0,1,5050801,20.253,15.807,0.547,0.121,13.264,1,1,0.263,0.224,0.485,306.49,3339798.651,3.339798651,422839.2092,0.422839209,6.571125265,2.364965165,0.000473261,803,100,100,100,0,NA,NA,NA,NA,71.67343086,3.73643012
22,22,1720,1,1,2879.173,1,1,1,0,NA,433.689,8.803977273,17.60132576,4.991477273,6.26104798,0.55145202,4.912247475,1.49905303,8.279356061,10.8510101,11.01483586,17.46685606,2.165088384,12.06912879,3.881944444,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1720,427,331369.7813,673983.125,342613,602118.6325,46009.42933,257104656.1,1.424170616,6.372037915,20.70616114,36.15165877,5.341232227,0.071090047,0.574211425,0.59686447,0.677052084,0.826018144,0.698648031,0.716039678,0.688901206,0.566883292,0.557572605,0.721316992,0.726984242,0.695019346,0.671858614,0.593131246,0.569966335,0.605826098,0.606987681,0.727336094,0.606922355,0.588486278,0.707622822,0.767390271,0.767472084,0.801910389,0.764742651,0.88150561,0.817266874,0.9230839,0.948896874,1.009063638,1.029340213,1.001009759,0.94926498,0.847884268,0.766484025,0.707849368,0.711090021,0.709124828,0.887785755,0.905001476,1.040496187,1.04062726,0.717700909,0.762730391,0.776652353,0.810604622,0.778952024,0.855952814,0.911488521,0.831010503,0.688475874,0.659260773,0.648523103,0.616969894,0.652483051,0.852553308,0.838334847,0.900696416,0.726258455,0.628272213,0.772490645,0.769575804,0.729833431,0.72586184,0.936508361,0.748291872,1775,2476.579,25.625,100.747,0.024,0.52,0.173,1.62,0.084,0.053,0,3,247.764,1.018,69.006,54.87,0,1,5050603,42.72,33.829,0.925,0.126,30.806,0,1,0.437,0.337,0.299,459.043,4694024.332,4.694024332,316410.7216,0.316410722,0.369668246,3.160449162,0.000403783,9099,100,100,100,0,NA,NA,NA,NA,80.06313131,3.18513324
23,23,1821,5,5,553.165,5,5,5,1,13,587.916,5.789985648,19.84834955,0.553819168,1.167756339,6.577419869,5.14048796,6.110987083,2.373305693,2.576144156,8.899697018,23.31685537,3.585074151,11.76941477,2.977356084,0.351642813,0,0.216433392,61.54921339,20040721,0.0909,0.1017,0.0387,0.0072,0.2385,377.5925926,503.1193416,1821,399,525376.5,704584.1875,179208,621520.7113,31478.51465,247986763.8,1.073490814,0.942257218,9.88976378,39.16272966,6.87664042,0.475065617,0.61524566,0.585648105,0.692323089,0.79493393,0.79493393,0.688156813,0.677459145,0.547908796,0.548130383,0.761189075,0.761189075,0.684042737,0.664979936,0.652889115,0.571136239,0.602558845,0.609382459,0.736046115,0.739867945,0.663215833,0.710853015,0.763933137,0.763982557,0.788716828,0.776814726,0.829001213,0.809582978,0.859577398,0.801752425,0.879147231,0.879502815,0.841823612,0.822016165,0.806345113,0.774675681,0.678066523,0.658113304,0.675575449,0.855422199,0.86452485,0.97311364,0.974114568,0.940984352,0.895274248,0.83205702,0.912671473,0.842258478,0.936933206,0.937465304,0.924684973,0.831570131,0.725429756,0.710859682,0.691135789,0.691182689,0.939060597,0.888646975,0.923513103,0.877190613,0.839314142,0.776595733,0.775257355,0.766474814,0.734560268,0.925610014,0.93016388,1879,5476.944,7.065,160.742,0.042,0.463,0.037,0.734,0.053,0.084,0,3,155.227,1.015,14.451,19.125,1.385,1,5031407,18.739,27.216,0.845,0.033,12.384,0,1,0.306,0.296,0.124,652.891,11397032.24,11.39703224,627190.4912,0.627190491,9.028871391,7.972059638,0.000912918,882,100,100,100,1,1.147976588,6.17037416,16.2151693,14.49320442,66.22787434,12.38085573
24,24,1862,1,1,5616.94,1,1,1,0,NA,290.803,7.79411266,11.30447316,6.019534032,7.471902872,1.938549191,1.654457897,8.268050327,14.10004409,10.05931427,12.70034252,17.95448842,3.895309798,6.860243497,4.499067386,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1862,2992,509720.6875,709621.8125,199901,600067.3982,12444.54754,1795401656,2.401008403,8.346554622,35.72638655,19.24134454,4.972436975,1.813445378,0.687077728,0.74768492,0.880862898,1.038261472,0.933659676,0.829842286,0.790943613,0.671707697,0.741565384,0.896786252,0.898636182,0.922400508,0.921832393,0.687465817,0.646898861,0.688464897,0.724196287,0.923123561,0.770027161,0.765617686,0.876165133,0.938612448,0.880569202,1.014445583,0.992557752,1.101733809,1.069200234,1.192635662,1.117941774,1.170435987,1.170904174,1.123754918,1.123743318,0.991276417,1.073510286,1.02584676,1.02598416,1.03892372,1.18410052,1.191515333,1.266617222,0.836482846,0.91026937,0.978680134,1.000354776,1.100093643,0.994939268,1.118432023,1.200603286,1.017518819,0.859141134,0.862416547,0.896790875,0.87205067,0.888120291,1.13788652,1.038272907,1.149209994,0.951516682,0.874167209,0.879464148,0.963406782,0.956110166,0.999609797,1.156869516,0.863457506,1927,7488.792,8.475,86.513,0.022,0.444,0.042,0.783,0.055,0.103,0,3,180.36,1.022,69.814,62.822,0,1,5050608,111.637,75.247,0.53,0.021,4.723,0,1,0.269,0.122,0.195,323.207,15917416.12,15.91741612,2948372.684,2.948372684,2.748235294,0.339170148,0.000133533,1905,100,100,100,0,NA,NA,NA,NA,74.09221013,2.066812
